  3.35674174  -6.27562133  -4.08207969  -2.07622631   0.25112539  -1.13534835   2.02458613  -0.12993449  -1.29510657  -0.11848974  -0.19903783  -0.02266434  -0.33819044  -0.19233216   0.04881490  -0.65860500   0.38907575  -0.43003968  -0.52330283   0.04681246  -0.01871334  -0.34981883  -0.29428873   0.31299625  -0.29913074   0.47074508  -0.18371552   0.05693371   0.02250331   0.14007357  -0.01916183  -0.27234453   0.29479258   0.26530542  -0.01958953  -0.12982818  -0.02380270   0.15718603   0.01941203  -0.05952680   0.11306501   0.08239701   0.09974939   0.33667110  -0.05711577  -0.03034002   0.07380271   0.14836156  -0.00800038  -0.03524212  -0.13619923  -0.06699946  -0.20218862   0.09438084  -0.01197278  -0.15559555  -0.03154630   0.09209285  -0.03590433  -0.13893957   0.11653307  -0.07906565  -0.07880473   0.02979357  -0.03935675  -0.06373135  -0.01081914  -0.07544495  -0.04068619   0.11451485  -0.12673402 
  3.30147497  -6.19501154  -4.09416227  -2.16694480   0.29708014  -1.11649975   2.05185631  -0.11361178  -1.26919878  -0.15070641  -0.18709294  -0.10384029  -0.30095817  -0.18711406   0.08926856  -0.56870911   0.38179049  -0.43890950  -0.57442031   0.11169003  -0.06572446  -0.33704724  -0.35342788   0.25846915  -0.29315149   0.46295179  -0.11481308   0.09025979   0.00488347   0.17703450   0.05013168  -0.21596455   0.28845972   0.26562584  -0.02418626  -0.16561577  -0.02327910   0.15253010  -0.01800482  -0.09994675   0.11601286   0.11232503   0.14512733   0.34835404  -0.02379868   0.02399924   0.10821095   0.14958733   0.00542932  -0.00074277  -0.16056819  -0.04923498  -0.19853305   0.08763715  -0.00694720  -0.15859044  -0.02604721   0.11035089  -0.05198623  -0.10483351   0.11973266  -0.13397427  -0.09819783   0.04870475  -0.06165310  -0.08175881  -0.02426890  -0.08789345  -0.04214301   0.11462131  -0.12547557 
  3.24322086  -6.07851420  -4.07835520  -2.30033012   0.38492382  -1.08413089   2.07758802  -0.12601398  -1.22567851  -0.13059486  -0.17159374  -0.17165733  -0.21372070  -0.21618263   0.10158524  -0.44099753   0.40083089  -0.43989510  -0.62788133   0.14636194  -0.09450645  -0.30331461  -0.42140184   0.21739410  -0.27647427   0.45485014   0.00390290   0.10228171  -0.00098592   0.18695428   0.12469628  -0.19308605   0.28665818   0.27045881  -0.03127272  -0.19642772  -0.03926425   0.14677277  -0.06454942  -0.10649945   0.12911831   0.14699753   0.18306281   0.33603504  -0.00741737   0.04999762   0.18011766   0.14893477   0.00987289   0.01099543  -0.17884932  -0.03462837  -0.22424561   0.08918396   0.00778952  -0.15750804  -0.03949071   0.11752530  -0.06598287  -0.07629783   0.10854848  -0.14082970  -0.12473394   0.06091877  -0.06555419  -0.07460709  -0.02679401  -0.10128010  -0.03595203   0.10952765  -0.11060257 
  3.15800310  -5.98856154  -4.07099512  -2.41160243   0.50015370  -1.03975146   2.10944338  -0.15279903  -1.18999631  -0.10830469  -0.16179667  -0.25539212  -0.18436694  -0.22892864   0.13183882  -0.33465284   0.41654781  -0.42740042  -0.64885059   0.21914609  -0.08294117  -0.27442246  -0.50080907   0.18302525  -0.23923228   0.43417966   0.09760852   0.12572362  -0.01201202   0.22362901   0.18279304  -0.12660539   0.26222802   0.26445562  -0.03252416  -0.21875417  -0.06285614   0.14060457  -0.10522518  -0.12386839   0.12920645   0.16829673   0.20666353   0.33473084   0.03725123   0.08825007   0.19038990   0.16067276   0.01747234   0.02290564  -0.18994107  -0.00198630  -0.20123474   0.08216093  -0.00128317  -0.15513232  -0.04472649   0.10236920  -0.05300123  -0.02345754   0.11158309  -0.19861590  -0.13154038   0.06489959  -0.07018570  -0.08347462  -0.04637493  -0.10213399  -0.01183919   0.11146945  -0.08466769 
  3.06374921  -5.85851423  -4.08539021  -2.50765930   0.58810566  -0.98985860   2.13945602  -0.20727566  -1.15380134  -0.08640572  -0.15497226  -0.30604298  -0.14477346  -0.24616712   0.15477110  -0.23705025   0.40080072  -0.41769666  -0.67202259   0.28479602  -0.06984502  -0.25326893  -0.55732623   0.12653321  -0.21382767   0.40835055   0.20836718   0.12816405  -0.01209076   0.25475937   0.23341236  -0.07834380   0.24807807   0.25228538  -0.03684405  -0.23136420  -0.06472118   0.11379808  -0.14551057  -0.12861364   0.11771522   0.17698416   0.23756323   0.29449451   0.06258378   0.10393579   0.21411297   0.11879862   0.02118948   0.02625009  -0.18643855   0.02580158  -0.17795805   0.04116118   0.01640430  -0.15463365  -0.05372844   0.08204290  -0.05574287   0.03643113   0.09885074  -0.24668483  -0.11870801   0.06333287  -0.05426631  -0.09334850  -0.06829871  -0.10168771   0.01762138   0.08076065  -0.06539811 
  2.97409452  -5.74101159  -4.08114357  -2.61412532   0.63471427  -0.97419184   2.14106192  -0.24571667  -1.11214766  -0.04206813  -0.14213150  -0.35299915  -0.09371072  -0.23834125   0.18617428  -0.17482658   0.36525403  -0.38344147  -0.68301505   0.32598859  -0.05597538  -0.25440674  -0.57798844   0.08058426  -0.18108893   0.34643296   0.29972926   0.12077365  -0.00323364   0.24989536   0.26373502  -0.02896618   0.20341000   0.22749352  -0.03717532  -0.20916123  -0.06991881   0.09286751  -0.16492767  -0.11479521   0.11007944   0.18288481   0.24118847   0.25065290   0.08213864   0.10892553   0.23094857   0.09602982   0.02763919   0.02730124  -0.16636252   0.04679603  -0.14021886   0.01532216   0.01931721  -0.13145957  -0.06614917   0.05695985  -0.04560149   0.07141563   0.07706258  -0.25383205  -0.09655914   0.03685598  -0.03746563  -0.07883916  -0.07820729  -0.09501669   0.01985495   0.06548400  -0.04048797 
  2.89358075  -5.62929454  -4.09931807  -2.68414849   0.70143580  -0.93737915   2.16313870  -0.27274589  -1.07556357  -0.02000634  -0.14617340  -0.41553631  -0.01952142  -0.23942615   0.20251522  -0.09295776   0.33620637  -0.35989470  -0.68701146   0.37345596  -0.05978669  -0.24232711  -0.60315867   0.04425865  -0.16035578   0.29989074   0.36791179   0.11322426  -0.00791087   0.24548434   0.29267276   0.01092987   0.14821083   0.18614065  -0.03875700  -0.19868590  -0.07607805   0.09871351  -0.18572063  -0.10559256   0.10870863   0.19599160   0.23804476   0.22048250   0.08990854   0.12260252   0.24085112   0.06766739   0.03229297   0.01579634  -0.13160391   0.06009265  -0.08852244   0.00955836   0.02006309  -0.10945565  -0.07933366   0.03374246  -0.03727629   0.11400043   0.03716224  -0.25422436  -0.06820855   0.00423670  -0.03126107  -0.06684823  -0.08492074  -0.09460775   0.03819282   0.02490025  -0.02473285 
  2.79765523  -5.48551005  -4.10350260  -2.80629857   0.77334092  -0.90164347   2.15261417  -0.30143905  -1.03042711   0.00749049  -0.13977441  -0.48410434   0.03459357  -0.23574319   0.23470897  -0.03435573   0.29714075  -0.31808681  -0.66482953   0.42217917  -0.09237149  -0.24101123  -0.61222017   0.01272251  -0.13081495   0.21929513   0.43912462   0.07853459  -0.00684504   0.22248433   0.29719956   0.05164039   0.08186205   0.17210707  -0.04002343  -0.15970468  -0.08681393   0.11230497  -0.19628772  -0.09034890   0.09894849   0.20874318   0.23739739   0.17457606   0.11181507   0.12680318   0.23152429   0.04876725   0.05602979   0.01471160  -0.10470461   0.08146199  -0.04112542   0.01394938   0.02225380  -0.08960057  -0.08323981   0.01626526  -0.01038481   0.15685377  -0.01235371  -0.25198802  -0.02393609  -0.01271305  -0.01610630  -0.06605238  -0.10690819  -0.09063224   0.05293226  -0.02866491   0.00698978 
  2.69506837  -5.33149956  -4.11146585  -2.90184119   0.81735186  -0.83477561   2.15019286  -0.32190417  -1.00550094   0.01498609  -0.10925352  -0.54637236   0.06648448  -0.24040048   0.27072768   0.04213993   0.27711217  -0.24782621  -0.63065575   0.44881311  -0.12908522  -0.23603259  -0.59622886  -0.01570934  -0.08653955   0.13293256   0.47971392   0.05887580   0.01299467   0.22326940   0.29387412   0.10780938   0.02376550   0.14206056  -0.03333163  -0.13532828  -0.10232731   0.09202884  -0.21182405  -0.05641945   0.06385216   0.19779669   0.21720083   0.13420647   0.11742394   0.12032535   0.20444850   0.03644484   0.04383520   0.00905526  -0.06866088   0.10038950  -0.00893440   0.02206828   0.02989544  -0.05126549  -0.06883102  -0.00218055   0.00495119   0.19089339  -0.05784277  -0.20830199   0.01962948  -0.03244022   0.00244589  -0.04434163  -0.10632104  -0.07151633   0.05177340  -0.07672602   0.02035660 
  2.58831071  -5.17356924  -4.10515545  -3.01462345   0.88879916  -0.77325161   2.15314677  -0.35096545  -0.95100637   0.02595361  -0.08926091  -0.58448646   0.09050706  -0.23080209   0.28563443   0.13326854   0.24366059  -0.19987016  -0.61788805   0.46086710  -0.13619833  -0.22533862  -0.59158131  -0.02269167  -0.03156213   0.05650973   0.53670287   0.03738395   0.01116994   0.20762730   0.28897345   0.15175056  -0.04079519   0.10590880  -0.04206568  -0.12684973  -0.10385238   0.08752044  -0.21153342  -0.03968421   0.05680521   0.18448960   0.21130950   0.08963909   0.12925995   0.12714195   0.16624557   0.02023328   0.03048990   0.01022577  -0.02188884   0.11353423   0.03096200   0.02604584   0.04440133  -0.00829921  -0.05160892  -0.01098491   0.01343899   0.23793831  -0.09043760  -0.15732764   0.06715582  -0.06266128   0.02530341  -0.03721009  -0.11399359  -0.05802841   0.06303058  -0.09860946   0.05300281 
  2.45925275  -4.99431370  -4.09826759  -3.13728692   0.94820234  -0.70275561   2.13007218  -0.39016776  -0.91587473  -0.00723834  -0.03533299  -0.60201468   0.13296335  -0.20086354   0.26896694   0.24511615   0.19903411  -0.16208492  -0.60956930   0.44716762  -0.15718482  -0.19776286  -0.55748583  -0.02904292   0.02770929  -0.01894136   0.58086177   0.01547624  -0.01329164   0.18368593   0.26819870   0.20251691  -0.11554068   0.05014654  -0.03240104  -0.10854752  -0.09302329   0.05438501  -0.19942166  -0.01283611   0.03696490   0.16328605   0.18442707   0.01349740   0.12961885   0.12398737   0.13078200   0.01164014   0.02968261   0.01316026   0.01944699   0.10150792   0.07498869   0.03791879   0.06069497   0.01694095  -0.03919736  -0.02595460   0.01215736   0.26089692  -0.11198283  -0.08761194   0.10195084  -0.08411528   0.04373654  -0.01720809  -0.09854271  -0.02654722   0.05076963  -0.11216604   0.07791035 
  2.28391511  -4.78489524  -4.04295806  -3.29720056   1.01837353  -0.63959898   2.10320856  -0.41875708  -0.87783515  -0.00505025   0.01359239  -0.61254407   0.19609915  -0.19734356   0.28716011   0.34321436   0.15450584  -0.11523583  -0.57766865   0.47635616  -0.15433829  -0.15556792  -0.53862148  -0.05276911   0.07677817  -0.10429737   0.61479151   0.00567153  -0.02781694   0.16631319   0.25043283   0.24640339  -0.17081499  -0.00131279  -0.03412992  -0.09645012  -0.08422475   0.02873536  -0.17884665   0.00395230   0.02531995   0.14574629   0.16793543  -0.03300348   0.11592249   0.10916374   0.09137101   0.00042435   0.03428224   0.01901153   0.05753194   0.09467224   0.11216235   0.05705624   0.05356752   0.03892026  -0.01972047  -0.03827759   0.01200374   0.27161461  -0.12605481  -0.02655350   0.14465207  -0.07630045   0.06326826   0.00957346  -0.09621472   0.00692053   0.04845792  -0.10641695   0.09552604 
  2.11757825  -4.58932743  -4.00539324  -3.44459894   1.04745088  -0.60225272   2.07189776  -0.45847697  -0.85277266  -0.02100640   0.06590674  -0.61940775   0.25700759  -0.18187584   0.28781635   0.43173949   0.12430224  -0.08559859  -0.53741110   0.47026608  -0.14093589  -0.12968772  -0.50268016  -0.07191086   0.12256239  -0.19136627   0.64759095  -0.02536845  -0.04217201   0.14730369   0.22780878   0.27940623  -0.22713019  -0.05349256  -0.04667337  -0.05900369  -0.07430569   0.01599832  -0.16644102   0.03441967   0.00041116   0.12234300   0.12151448  -0.09226286   0.10859851   0.09360315   0.04288846  -0.00672269   0.04026681   0.01174359   0.09315624   0.07783266   0.14757528   0.06157640   0.05011753   0.04915602  -0.02074677  -0.04116923  -0.00338011   0.26207968  -0.11147805   0.03421828   0.15722157  -0.07200315   0.07071701   0.03914721  -0.06390991   0.02794951   0.04169782  -0.12511055   0.10641907 
  1.94134453  -4.40118998  -3.96122562  -3.59864518   1.07249719  -0.54049951   2.01814323  -0.49023930  -0.81916828  -0.05784819   0.09214038  -0.64988013   0.32464040  -0.17330895   0.28960013   0.50886554   0.07837581  -0.06687034  -0.47496617   0.48176357  -0.13102727  -0.10196716  -0.46220681  -0.09086545   0.16853691  -0.26436998   0.66496695  -0.03345509  -0.04397670   0.13101890   0.21479562   0.31942696  -0.27084437  -0.10722638  -0.03800215  -0.01797127  -0.06396059  -0.01535653  -0.15069716   0.05189587  -0.02528098   0.08457363   0.07184969  -0.13662256   0.11228487   0.07999709  -0.01435855   0.00114142   0.03388107   0.01412689   0.13434394   0.06453142   0.18604615   0.08638159   0.03323302   0.05654632  -0.00949167  -0.04066646   0.00180031   0.25418238  -0.12183348   0.10388015   0.18772335  -0.06876422   0.06901029   0.07449455  -0.04505746   0.05281229   0.03088518  -0.13307174   0.10650286 
  1.77418917  -4.21962461  -3.90340763  -3.73508306   1.08478617  -0.48372698   1.96989940  -0.53265794  -0.79308799  -0.10277504   0.09889455  -0.69372029   0.39461468  -0.17544703   0.28577108   0.56152773   0.05591410  -0.03469424  -0.41930103   0.46440874  -0.11894365  -0.05740212  -0.40498652  -0.10833879   0.22123030  -0.36462702   0.66269713  -0.06851004  -0.04304768   0.10573210   0.18276258   0.34121522  -0.33423010  -0.14493276  -0.03538740   0.01950875  -0.04666023  -0.04677315  -0.15399881   0.05956676  -0.04538091   0.04460903   0.03424483  -0.16373084   0.10134609   0.08811988  -0.07051477   0.01657969   0.01214303   0.01108379   0.15740658   0.04843721   0.20807679   0.09307335   0.03236330   0.07483640   0.00607714  -0.04782912  -0.00328392   0.21754626  -0.11258503   0.16674870   0.19607546  -0.06214723   0.04955090   0.10253449  -0.01607897   0.07979713   0.01516501  -0.12960194   0.09732653 
  1.58174379  -4.04842462  -3.82092492  -3.84363381   1.02452198  -0.41224231   1.89465750  -0.54300702  -0.80282517  -0.12817781   0.12937712  -0.76630987   0.44006571  -0.15728249   0.29460175   0.57638892  -0.00994975   0.01724167  -0.31317070   0.43726857  -0.09569436  -0.02864550  -0.34610972  -0.11388356   0.25178479  -0.44876010   0.62421997  -0.08241962  -0.04566796   0.08420851   0.15118166   0.37887992  -0.37755569  -0.18544570  -0.02241363   0.07927673  -0.02675360  -0.07455333  -0.13653180   0.07203455  -0.07715859  -0.01418507  -0.01530889  -0.18102994   0.08795168   0.08827359  -0.11510523   0.01750323  -0.02377278   0.00761627   0.17406650   0.04751107   0.22050508   0.08961680   0.01657243   0.09041293   0.00380659  -0.04053886   0.00885893   0.17147415  -0.09651430   0.24846451   0.20151761  -0.05983850   0.02064168   0.12635582   0.01628735   0.09301198   0.00219200  -0.12302365   0.07250559 
  1.43854539  -3.92125281  -3.78336796  -3.90242205   0.98306868  -0.37062463   1.82738768  -0.53503964  -0.77842194  -0.15003054   0.15236798  -0.79004106   0.49129191  -0.16119801   0.26371721   0.57919034  -0.06792023   0.02326799  -0.22833829   0.40803292  -0.09396164   0.02305221  -0.30321560  -0.09406384   0.27271016  -0.50203328   0.60490987  -0.11322612  -0.03385858   0.04545586   0.10588895   0.37428262  -0.41134339  -0.22339866  -0.01559945   0.12644003   0.00247587  -0.10534500  -0.13080973   0.06953505  -0.09444286  -0.05862305  -0.05532933  -0.22259968   0.06724524   0.10636258  -0.14638344   0.01074910  -0.06133669  -0.01735228   0.20227229   0.02332511   0.20636291   0.08706367  -0.00541804   0.09255945   0.01315272  -0.03649880   0.02691536   0.11696206  -0.08306802   0.30987414   0.17246376  -0.04903217   0.01601742   0.13605713   0.03109203   0.13744201  -0.01624820  -0.10392148   0.04910589 
  1.32974496  -3.84505044  -3.75872457  -3.92675869   0.91467155  -0.34192436   1.75616801  -0.54795816  -0.77058179  -0.17160016   0.17309324  -0.81286197   0.50945873  -0.19172150   0.21681371   0.57558641  -0.10407782   0.03158739  -0.15008856   0.34686121  -0.10108775   0.06543589  -0.25759013  -0.10618222   0.28099859  -0.53846077   0.57446350  -0.13353779  -0.03484943  -0.00925046   0.07825216   0.36826755  -0.43277787  -0.24218483  -0.00508862   0.18317570   0.03424026  -0.12429883  -0.12177726   0.06951245  -0.11948401  -0.10456484  -0.08645418  -0.24282723   0.05593312   0.08398400  -0.18992615   0.00680044  -0.08398504  -0.02553891   0.20115504   0.02304813   0.18974527   0.07291821  -0.02013007   0.08005851   0.01348284  -0.01892153   0.04545390   0.06272891  -0.04574731   0.34139282   0.13071524  -0.03622814  -0.00484655   0.13411316   0.05229107   0.15345999  -0.03155432  -0.07935634   0.01701374 
  1.29620205  -3.90081940  -3.73992815  -3.83547521   0.82089056  -0.40193231   1.69691544  -0.54775159  -0.76096037  -0.17861019   0.13072713  -0.81589164   0.50267078  -0.18034020   0.17779017   0.50352508  -0.12804519   0.03407384  -0.09152967   0.34097989  -0.07518118   0.10096959  -0.21828321  -0.07895529   0.27117712  -0.53550208   0.50982279  -0.13570755  -0.02045708  -0.07371842   0.01606113   0.30913324  -0.42374735  -0.22875545  -0.00371482   0.19989581   0.06385925  -0.13275697  -0.07439445   0.06884412  -0.11149557  -0.13222141  -0.10094458  -0.27416369   0.04885199   0.07287157  -0.20476749  -0.01895682  -0.07983115  -0.03284820   0.18663615   0.00715324   0.18176670   0.06095496  -0.05392058   0.06570849  -0.01409648  -0.01492168   0.06919421  -0.00284997  -0.01545542   0.32210147   0.07346508  -0.03781232  -0.01869404   0.14493849   0.05427177   0.16383938  -0.03150141  -0.06734880  -0.02598592 
