  4.95923832  -5.05286442   1.14524172  -2.83017992   2.28933097  -1.28880437  -1.44533352   0.87031835  -0.43250984  -0.28927181  -0.13100493   0.21608522  -0.00970702  -0.22781005  -0.01662808   0.10200278  -0.15299255  -0.73334625  -0.11844004  -0.01436850   0.14102642  -0.13681439   0.46449743  -0.01336349  -0.00651064  -0.41629389   0.15309741   0.13317371   0.22745803  -0.03706523  -0.10565136   0.00819925  -0.00439050   0.11126338  -0.06190526   0.03530429   0.04391054   0.01507824   0.18020969   0.00564808  -0.07479477  -0.10959122   0.02817892   0.09122523  -0.03964527   0.15850379   0.06503824   0.00345774   0.09661921  -0.07437761  -0.07184250   0.06279888   0.06820195   0.12483910  -0.04576883   0.07647098  -0.06326143   0.07813782  -0.06074033  -0.07545700  -0.17321287   0.08560388   0.12969812   0.01642398   0.06150409  -0.07526128   0.01026948  -0.02573525   0.00399315  -0.08068678   0.01034114   0.10264904  -0.09226051  -0.12294737  -0.06530321  -0.00713743  -0.14511050   0.03544964   0.01910990  -0.12032007  -0.04412520   0.00212829   0.16053728   0.13815174 
  4.89117950  -5.01065766   1.14522003  -2.86141294   2.25692649  -1.30162264  -1.46152186   0.82748534  -0.44238886  -0.31747653  -0.14015780   0.22485308   0.00776909  -0.21953498  -0.03218989   0.10981382  -0.15352559  -0.71299176  -0.11564465   0.02266687   0.12358477  -0.12802368   0.41830881  -0.03518520   0.00153591  -0.40421210   0.14847391   0.15977401   0.17042096  -0.02738515  -0.10053614   0.02956804  -0.02971337   0.08127182  -0.01587785   0.03738263   0.01919752   0.02593602   0.21760682   0.01751759  -0.09226956  -0.15256089   0.02545924   0.16150912  -0.06352632   0.16706189   0.04910307  -0.01466234   0.11488979  -0.01888968  -0.06581815   0.04753360   0.04878028   0.12244520  -0.02967407   0.08619037  -0.07170850   0.08390305  -0.04644489  -0.09923696  -0.20101236   0.08247198   0.11962766   0.00709706   0.05336560  -0.07256682   0.01254996  -0.05368257   0.01151728  -0.10414194  -0.01171329   0.10992018  -0.09536964  -0.14340820  -0.07118506   0.00373431  -0.15282810   0.05350506  -0.00037410  -0.11777416  -0.02714716   0.01351406   0.14805496   0.11751389 
  4.80147828  -4.96316698   1.12146730  -2.87533796   2.18859018  -1.30060805  -1.46000580   0.81180994  -0.45821755  -0.33619708  -0.17493221   0.26421213   0.04131028  -0.21341726  -0.05842632   0.12631639  -0.12863972  -0.68235846  -0.10717179   0.07328763   0.07934369  -0.12295457   0.37262391  -0.07712136   0.01659271  -0.37831385   0.13999718   0.17961540   0.13514287  -0.00942641  -0.11184072   0.02070374  -0.05417616   0.04895797   0.00768508   0.00902538   0.01486860   0.03077800   0.23390073   0.00936626  -0.07547539  -0.21436521   0.03969118   0.22941183  -0.08828592   0.17513197   0.03295972  -0.05638184   0.13039391   0.05526337  -0.05372233   0.04316865   0.01651532   0.12005333  -0.02343424   0.10346295  -0.08587751   0.08589540  -0.05349139  -0.11502595  -0.21040245   0.07766505   0.09023890   0.01692234   0.05466024  -0.07252169   0.00951562  -0.09200576   0.01907867  -0.12239051  -0.02241593   0.11555347  -0.10148811  -0.14144131  -0.07799106   0.01234064  -0.12509918   0.04509929  -0.02622227  -0.10348618  -0.01185454   0.00631444   0.13146768   0.09141937 
  4.70107524  -4.90229168   1.11762658  -2.92465056   2.12860830  -1.29710065  -1.45607212   0.80247705  -0.50654413  -0.36947019  -0.18549034   0.28531255   0.07473490  -0.19597913  -0.09436299   0.14660521  -0.11575859  -0.63547666  -0.09182458   0.11698007   0.06085894  -0.14946166   0.33085544  -0.09607259   0.05501902  -0.34790688   0.12374368   0.20086497   0.07725043   0.01703605  -0.10491461   0.05378094  -0.06224677   0.00707226   0.05091137  -0.00382594   0.01399091   0.02239057   0.24204168   0.00542763  -0.07823122  -0.23654058   0.04365645   0.25100777  -0.08420012   0.18803960   0.03820036  -0.12093062   0.13394475   0.10648313  -0.02646933   0.01066119  -0.01206800   0.11910738  -0.01983278   0.12203146  -0.10146257   0.06516100  -0.03954594  -0.13000782  -0.20756984   0.07133332   0.05498482   0.01119332   0.05607305  -0.07464910   0.00790967  -0.09417218   0.01663822  -0.11782246  -0.03670536   0.10871162  -0.09488611  -0.14399620  -0.07963553   0.02474414  -0.11302528   0.04516800  -0.06687011  -0.08979608   0.01239047  -0.00925315   0.11559541   0.04514749 
  4.61960718  -4.84682791   1.11897146  -2.96384946   2.07114890  -1.30316045  -1.48017812   0.77463801  -0.52964825  -0.41423124  -0.19882334   0.30202112   0.09966375  -0.17524615  -0.08786953   0.16429907  -0.08655059  -0.59578622  -0.07322125   0.15384569   0.03547571  -0.17585094   0.28812924  -0.09535695   0.06619102  -0.29138526   0.12264441   0.21710875   0.03019776   0.04128061  -0.08741345   0.05192247  -0.06378043   0.00459732   0.09745516  -0.03642694   0.00359934   0.01616698   0.24350795   0.01428056  -0.07383188  -0.27137711   0.04345522   0.29482938  -0.11405924   0.19679316   0.03978175  -0.14617182   0.14450765   0.13330447   0.00199743  -0.00252102  -0.01736966   0.10269408  -0.02127319   0.14001500  -0.11150313   0.06373318  -0.03524638  -0.13907154  -0.19217213   0.05808530   0.02179142   0.01164394   0.06356473  -0.07725465   0.01148456  -0.10144187   0.03300588  -0.11914097  -0.04172958   0.09945891  -0.07515283  -0.14063853  -0.08067188   0.03653303  -0.08866784   0.03594366  -0.07708144  -0.08597829   0.00991472  -0.03308852   0.07108427   0.02197726 
  4.55091452  -4.75893127   1.12947897  -2.99019798   2.04463282  -1.28505017  -1.50252978   0.74036219  -0.57392189  -0.44752688  -0.19483675   0.29653810   0.11139376  -0.16317194  -0.12076050   0.16772352  -0.05936195  -0.54171019  -0.04036674   0.19605113   0.02086599  -0.18077840   0.24362072  -0.10332486   0.08647455  -0.26026742   0.10840500   0.24610452  -0.02037897   0.07694396  -0.06277175   0.07291647  -0.05493388  -0.02801931   0.13780491  -0.05579746   0.01447469  -0.00126292   0.27297756   0.00324494  -0.06035690  -0.29457942   0.05404916   0.30546468  -0.12883792   0.20489659   0.04530768  -0.17233505   0.16323097   0.15193933   0.04135838  -0.01793711  -0.00977362   0.08063950   0.00106674   0.13481551  -0.11507426   0.05166991  -0.00245487  -0.14200074  -0.14231452   0.06854910   0.01234704   0.00523904   0.06658476  -0.06137747   0.01544568  -0.10536245   0.02753281  -0.10181571  -0.04701578   0.07056211  -0.02290137  -0.11242077  -0.05964656   0.05254570  -0.06368250   0.03241284  -0.08118830  -0.06056439   0.00794139  -0.05672684   0.03068250  -0.02621062 
  4.45962798  -4.67857718   1.12532319  -3.01786106   2.00365849  -1.27473401  -1.54965294   0.72394599  -0.59963221  -0.46836920  -0.18663136   0.28028810   0.14848829  -0.15882726  -0.13691429   0.16279999  -0.05142670  -0.51765511  -0.03664220   0.21722820   0.00098940  -0.19896672   0.22441442  -0.09875579   0.07501725  -0.20955452   0.09091651   0.25552965  -0.05972525   0.08672774  -0.04134852   0.06347996  -0.04979177  -0.04440261   0.16090058  -0.07639496   0.01820963  -0.02207601   0.26208999  -0.02218839  -0.05595450  -0.30919729   0.04643225   0.31235787  -0.15714521   0.18292058   0.04565291  -0.20156606   0.17624112   0.17330683   0.06948737  -0.02367634  -0.01458550   0.06364662   0.01141948   0.11265892  -0.10969633   0.04321361  -0.00096706  -0.14253401  -0.09249770   0.07296387  -0.01821896  -0.01375211   0.07253029  -0.04737752   0.03440483  -0.09506681   0.03009978  -0.09491393  -0.03467141   0.05253639   0.00529519  -0.07798737  -0.04486196   0.06072976  -0.01991644   0.01804860  -0.07781232  -0.03261863   0.01166836  -0.07043556  -0.02445019  -0.02562832 
  4.35741689  -4.58614749   1.11823443  -3.04905939   1.97862534  -1.23560697  -1.60689693   0.70405937  -0.60818277  -0.47225067  -0.16520652   0.26778224   0.15195739  -0.14653744  -0.14235415   0.15638942  -0.02419604  -0.47582013   0.00684391   0.25135101  -0.03800383  -0.20457722   0.17320391  -0.10128935   0.08541375  -0.15526522   0.10680941   0.25270648  -0.10422815   0.09532388  -0.02566220   0.06856301  -0.03292132  -0.05917779   0.19294712  -0.11963613   0.02111111  -0.04309522   0.24723962  -0.03000113  -0.06275186  -0.31749720   0.03914014   0.31328076  -0.17624459   0.17546582   0.04856214  -0.21890560   0.19870268   0.20134679   0.09864158  -0.02746811  -0.02972475   0.05400637   0.01776953   0.08443144  -0.11191369   0.02622146   0.00320711  -0.13212945  -0.06548330   0.05827148  -0.03336521  -0.05442146   0.07526628  -0.01349958   0.05885185  -0.08475391   0.03281528  -0.08678052  -0.02484468   0.01762192   0.04130000  -0.04060914  -0.01459616   0.07208381   0.01125523  -0.00112759  -0.05380384  -0.01129172   0.01007642  -0.06979078  -0.05210343  -0.04370874 
  4.27856367  -4.49405940   1.12766575  -3.06126479   1.97750774  -1.20858543  -1.64695271   0.66071482  -0.63379273  -0.49259986  -0.13309941   0.24126677   0.18069231  -0.16926076  -0.15361707   0.15674441   0.00824008  -0.46001413   0.04433452   0.27543062  -0.05426024  -0.21302251   0.12346151  -0.10933981   0.06573724  -0.10710274   0.09249749   0.25472170  -0.14344760   0.11833740  -0.00135855   0.06224348  -0.00952796  -0.09478915   0.22810501  -0.12948523   0.01001268  -0.06986900   0.21828419  -0.03915077  -0.06511999  -0.31481425   0.04570399   0.31155596  -0.20004849   0.14110710   0.05827520  -0.22329585   0.18959129   0.21607885   0.10881544  -0.04346362  -0.03124905   0.03908188   0.02126916   0.04842594  -0.06468734   0.00807846   0.02076772  -0.11705981  -0.02304481   0.04615902  -0.04419658  -0.05975997   0.08801633   0.01563865   0.06942385  -0.06012791   0.02990403  -0.08075898  -0.01084957   0.01421596   0.03990090   0.00162099   0.00235612   0.07116024   0.05857044  -0.01389959  -0.02865441   0.01965090  -0.00027379  -0.04504813  -0.08832793  -0.07095429 
  4.20039373  -4.38757124   1.12120720  -3.09561695   1.97670339  -1.19409207  -1.66647484   0.64512111  -0.64979819  -0.51011285  -0.10128198   0.22722218   0.21800883  -0.17226291  -0.13938576   0.14377242   0.00905157  -0.45489462   0.09017614   0.26692035  -0.07020400  -0.21182448   0.07318598  -0.10743738   0.04828036  -0.07443268   0.09950585   0.21347025  -0.18512332   0.10772408   0.01937853   0.03959487  -0.00574717  -0.11024315   0.23406233  -0.13993242   0.01931826  -0.06954663   0.15943229  -0.05405451  -0.07228187  -0.31187011   0.04654093   0.30056234  -0.19058456   0.11102826   0.03749208  -0.22239809   0.18402910   0.23596605   0.10755625  -0.03783053  -0.04661468   0.00694070   0.03477780   0.01954610  -0.06915885   0.01489345   0.04396715  -0.10976984  -0.00091735   0.04118099  -0.05052164  -0.05608706   0.07690031   0.04744327   0.07875765  -0.05460292   0.02279148  -0.06963994  -0.00865596  -0.00158655   0.05909421   0.01939099   0.00855402   0.05565575   0.07685821  -0.03044138  -0.01713854   0.04580047   0.02778105  -0.03507199  -0.11743141  -0.10032385 
  4.10178547  -4.27924456   1.14414081  -3.10913803   1.97094333  -1.17605630  -1.71252114   0.62775592  -0.68682823  -0.51568928  -0.06994500   0.21252327   0.25316278  -0.17629296  -0.10738201   0.13146850   0.02009646  -0.40729942   0.12770134   0.29192780  -0.08063147  -0.23307899   0.01253976  -0.09379281   0.03685676  -0.04262299   0.07639114   0.19606908  -0.20821520   0.12256492   0.02871955   0.04570215   0.00743339  -0.12528114   0.25726904  -0.16328599   0.00524543  -0.07288068   0.13430008  -0.08172013  -0.06816624  -0.28589300   0.06176516   0.29012518  -0.19373731   0.10395847   0.03714315  -0.22245359   0.15702220   0.23874635   0.13354681  -0.05713133  -0.04474888  -0.01005853   0.04662688  -0.02424720  -0.05350273   0.00499282   0.07269982  -0.08961385   0.02430293   0.00475920  -0.06026499  -0.06189248   0.06852488   0.07236476   0.08562274  -0.03978544  -0.00497505  -0.06046540   0.00873986  -0.01227832   0.05217018   0.05739803   0.02329011   0.03905969   0.08569066  -0.04692333   0.01107640   0.07757888   0.02589403  -0.02732105  -0.13279763  -0.12385576 
  3.97994573  -4.15556813   1.14306557  -3.14421645   1.93763992  -1.14699125  -1.73462859   0.61413010  -0.72712989  -0.52199166  -0.03563188   0.21729825   0.30046285  -0.15772322  -0.08488265   0.11903380   0.03875788  -0.39025679   0.15609217   0.31739106  -0.09544162  -0.23899992  -0.04729607  -0.08224956   0.02919914  -0.01422265   0.07700893   0.15254007  -0.23782417   0.13013324   0.06830437   0.06529241  -0.00007496  -0.10838928   0.26950524  -0.18640778  -0.00142856  -0.08186433   0.09419740  -0.10669704  -0.03609885  -0.25505748   0.06786266   0.24328832  -0.16363881   0.07106434   0.02619205  -0.22047039   0.12894111   0.24301231   0.13068774  -0.06715068  -0.06358800  -0.01915652   0.03918365  -0.04091742  -0.05633665  -0.00658407   0.10419842  -0.06649869   0.04740710  -0.01475478  -0.08260696  -0.06845383   0.06373221   0.09393352   0.08466755  -0.02945584  -0.01232600   0.00032077   0.03892823  -0.02433103   0.06535661   0.07018482   0.05164091   0.03526895   0.09835230  -0.07561005   0.03168858   0.10140989   0.03753069  -0.03555961  -0.14452969  -0.13755556 
  3.84625856  -4.04558694   1.13495524  -3.15322917   1.90975088  -1.12222519  -1.75946771   0.61383914  -0.75874713  -0.50330737  -0.03793764   0.21866040   0.33661114  -0.14647954  -0.05419296   0.10820785   0.04567925  -0.34208978   0.18813842   0.32205782  -0.11125594  -0.26621806  -0.08235108  -0.04973476   0.04438158   0.01513898   0.07148071   0.16524019  -0.26606643   0.13859632   0.07983997   0.06057243  -0.00227978  -0.09821307   0.28688193  -0.18634212   0.00854176  -0.06092944   0.05056874  -0.08290112  -0.02249464  -0.22036789   0.07572745   0.20068474  -0.16002925   0.02790634  -0.00045014  -0.21378124   0.10362725   0.22764458   0.15406646  -0.08076859  -0.05722542  -0.06044721   0.04449637  -0.05725881  -0.01938389  -0.01469752   0.11113136  -0.04225654   0.07768246  -0.03594763  -0.10686501  -0.06294319   0.05516086   0.10799903   0.07174733  -0.00574332  -0.02816214   0.02321203   0.04178183  -0.06166553   0.05949153   0.11115802   0.05387967   0.00537905   0.10091304  -0.07935551   0.03121241   0.10303400   0.03766132  -0.03000085  -0.13921189  -0.13374856 
  3.68889056  -3.89840545   1.12378343  -3.19811349   1.83746539  -1.11042969  -1.75728299   0.60044553  -0.81344209  -0.49540741  -0.03631112   0.22579168   0.38781418  -0.12240170  -0.04177828   0.10310610   0.05533944  -0.30545661   0.23173969   0.36355950  -0.12818729  -0.28821566  -0.10296088  -0.03931821   0.06817227   0.05943098   0.05462934   0.14861026  -0.30044087   0.12951471   0.11127768   0.06874543  -0.01921699  -0.08432206   0.30292912  -0.19740972   0.00820353  -0.05309080   0.03672850  -0.09534787  -0.01935621  -0.15849339   0.07495786   0.17020559  -0.14948616   0.00593368  -0.00826277  -0.19536202   0.07029718   0.19925922   0.16991318  -0.09575005  -0.05671100  -0.07286547   0.03987230  -0.08569950  -0.00367976  -0.01996681   0.12813052  -0.01643836   0.12670224  -0.06032033  -0.12446067  -0.06624644   0.03717966   0.12326088   0.04689924   0.02754726  -0.03809538   0.05846431   0.05730915  -0.08357520   0.04470972   0.10549757   0.07931397  -0.02797264   0.10293800  -0.07553949   0.02753109   0.10382493   0.03191223  -0.01955189  -0.11135708  -0.12787720 
  3.52003407  -3.76775127   1.12242630  -3.24680817   1.76538719  -1.08014637  -1.77722526   0.58224783  -0.87359325  -0.48574836  -0.04227381   0.23713247   0.44337319  -0.10689459  -0.01422489   0.08878599   0.07150047  -0.27311905   0.27088065   0.41398427  -0.11235429  -0.33528100  -0.12821072  -0.02118120   0.07615308   0.08574986   0.06225644   0.15305100  -0.34215755   0.12015047   0.13116531   0.07744721  -0.02548346  -0.10043559   0.28296599  -0.19484301  -0.01200973  -0.03591979   0.01165832  -0.07945736  -0.01769551  -0.09047270   0.06292656   0.12103913  -0.11868202  -0.01588034  -0.01477279  -0.17531753   0.04139533   0.17055637   0.17688244  -0.09543527  -0.04887809  -0.09523326   0.03940341  -0.07869429   0.00869461  -0.03897120   0.11936178   0.01218019   0.14671208  -0.08554313  -0.11042260  -0.06314312  -0.00093380   0.09890609  -0.00262688   0.05255280  -0.05713341   0.07648601   0.06042179  -0.09217079   0.05316179   0.11672105   0.08726278  -0.04854316   0.09870670  -0.07664412   0.03632900   0.10930481   0.01340811  -0.00847129  -0.10050826  -0.10860501 
