  7.17256377  -0.19661677  -0.19661677  -1.55429164  -1.55429164   1.14786598   1.14786598  -0.67648070  -0.67648070  -0.24412748  -0.24412748   0.01331416   0.01331416   0.37452472   0.37452472  -0.55452353  -0.55452353  -0.49961936  -0.49961936  -0.45425418  -0.45425418   0.42078067   0.42078067  -0.28966771  -0.28966771   0.29867691   0.29867691  -0.31120174  -0.31120174   0.28145889   0.28145889  -0.23973160  -0.23973160  -0.18766182  -0.18766182  -0.19665453  -0.19665453  -0.17067501  -0.17067501   0.16159720   0.16159720 
  7.17256332  -0.14298248  -0.14298248  -1.54855215  -1.54855215   1.08997552   1.08997552  -0.73999501  -0.73999501  -0.32568471  -0.32568471   0.08889395   0.08889395   0.43742854   0.43742854  -0.52919500  -0.52919500  -0.49971632  -0.49971632  -0.47533071  -0.47533071   0.38752828   0.38752828  -0.23669633  -0.23669633   0.26168548   0.26168548  -0.29284576  -0.29284576   0.27978892   0.27978892  -0.23843389  -0.23843389  -0.19271826  -0.19271826  -0.20104675  -0.20104675  -0.18277658  -0.18277658   0.13741819   0.13741819 
  7.17256287  -0.08930225  -0.08930225  -1.54074054  -1.54074054   1.02881119   1.02881119  -0.79951485  -0.79951485  -0.40451492  -0.40451492   0.16337884   0.16337884   0.49313654   0.49313654  -0.49252558  -0.49252558  -0.48626342  -0.48626342  -0.48052824  -0.48052824   0.33857545   0.33857545  -0.17233812  -0.17233812   0.20993226   0.20993226  -0.25535984  -0.25535984   0.25716160   0.25716160  -0.21684448  -0.21684448  -0.17699526  -0.17699526  -0.18610856  -0.18610856  -0.17293881  -0.17293881   0.09504182   0.09504182 
  7.17256241  -0.03559399  -0.03559399  -1.53086737  -1.53086737   0.96455834   0.96455834  -0.85472120  -0.85472120  -0.47995688  -0.47995688   0.23587043   0.23587043   0.54073251   0.54073251  -0.44529986  -0.44529986  -0.45962902  -0.45962902  -0.46967676  -0.46967676   0.27591080   0.27591080  -0.09968946  -0.09968946   0.14633594   0.14633594  -0.20119920  -0.20119920   0.21527458   0.21527458  -0.17681033  -0.17681033  -0.14219527  -0.14219527  -0.15329994  -0.15329994  -0.14235459  -0.14235459   0.04008967   0.04008967 
  7.17256196   0.01812433   0.01812433  -1.51894596  -1.51894596   0.89741160   0.89741160  -0.90531835  -0.90531835  -0.55137775  -0.55137775   0.30549465   0.30549465   0.57943371   0.57943371  -0.38852869  -0.38852869  -0.42053882  -0.42053882  -0.44314228  -0.44314228   0.20207825   0.20207825  -0.02224556  -0.02224556   0.07448333   0.07448333  -0.13390793  -0.13390793   0.15726793   0.15726793  -0.12174730  -0.12174730  -0.09207690  -0.09207690  -0.10579681  -0.10579681  -0.09470563  -0.09470563  -0.02015267  -0.02015267 
  7.17256151   0.07183479   0.07183479  -1.50499238  -1.50499238   0.82757427   0.82757427  -0.95103543  -0.95103543  -0.61817840  -0.61817840   0.37141228   0.37141228   0.60860369   0.60860369  -0.32342753  -0.32342753  -0.37005604  -0.37005604  -0.40181444  -0.40181444   0.12007377   0.12007377   0.05626771   0.05626771  -0.00157295  -0.00157295  -0.05788702  -0.05788702   0.08748875   0.08748875  -0.05634868  -0.05634868  -0.03204897  -0.03204897  -0.04818356  -0.04818356  -0.03571926  -0.03571926  -0.07770157  -0.07770157 
  7.17256106   0.12551944   0.12551944  -1.48902539  -1.48902539   0.75525772   0.75525772  -0.99162787  -0.99162787  -0.67979837  -0.67979837   0.43282907   0.43282907   0.62776281   0.62776281  -0.25139044  -0.25139044  -0.30955255  -0.30955255  -0.34707677  -0.34707677   0.03322378   0.03322378   0.13207309   0.13207309  -0.07754303  -0.07754303   0.02189345   0.02189345   0.01116537   0.01116537   0.01381480   0.01381480   0.03141321   0.03141321   0.01398932   0.01398932   0.02751997   0.02751997  -0.12493332  -0.12493332 
  7.17256061   0.17916034   0.17916034  -1.47106648  -1.47106648   0.68068076   0.68068076  -1.02687871  -1.02687871  -0.73572067  -0.73572067   0.48900530   0.48900530   0.63659606   0.63659606  -0.17396023  -0.17396023  -0.24067157  -0.24067157  -0.28076030  -0.28076030  -0.05494975  -0.05494975   0.20152363   0.20152363  -0.14914175  -0.14914175   0.10021922   0.10021922  -0.06598433  -0.06598433   0.08276952   0.08276952   0.09146634   0.09146634   0.07473998   0.07473998   0.08742119   0.08742119  -0.15559413  -0.15559413 
  7.17256016   0.23273958   0.23273958  -1.45113979  -1.45113979   0.60406895   0.60406895  -1.05659979  -1.05659979  -0.78547601  -0.78547601   0.53926472   0.53926472   0.63495831   0.63495831  -0.09279540  -0.09279540  -0.16528301  -0.16528301  -0.20508235  -0.20508235  -0.14087215  -0.14087215   0.26127813   0.26127813  -0.21233038  -0.21233038   0.17197267   0.17197267  -0.13818137  -0.13818137   0.14464755   0.14464755   0.14163706   0.14163706   0.12823075   0.12823075   0.13679836   0.13679836  -0.16562813  -0.16562813 
  7.17255971   0.28623926   0.28623926  -1.42927208  -1.42927208   0.52565393   0.52565393  -1.08063270  -1.08063270  -0.82864683  -0.82864683   0.58300265   0.58300265   0.62287664   0.62287664  -0.00963461  -0.00963461  -0.08543278  -0.08543278  -0.12257238  -0.12257238  -0.22106096  -0.22106096   0.30846193   0.30846193  -0.26354445  -0.26354445   0.23246719   0.23246719  -0.20001848  -0.20001848   0.19418598   0.19418598   0.17651975   0.17651975   0.16932906   0.16932906   0.16973235   0.16973235  -0.15371392  -0.15371392 
  7.17255926   0.33964153   0.33964153  -1.40549273  -1.40549273   0.44567273   0.44567273  -1.09884965  -1.09884965  -0.86487076  -0.86487076   0.61969330   0.61969330   0.60054994   0.60054994   0.07374052   0.07374052  -0.00328719  -0.00328719  -0.03598745  -0.03598745  -0.29226709  -0.29226709   0.34080516   0.34080516  -0.29989479  -0.29989479   0.27775327   0.27775327  -0.24686512  -0.24686512   0.22717457   0.22717457   0.19235896   0.19235896   0.19409994   0.19409994   0.18228049   0.18228049  -0.12143854  -0.12143854 
  7.17255881   0.39292853   0.39292853  -1.37983366  -1.37983366   0.36436706   0.36436706  -1.11115418  -1.11115418  -0.89384367  -0.89384367   0.64889604   0.64889604   0.56834557   0.56834557   0.15554362   0.15554362   0.07892575   0.07892575   0.05177992   0.05177992  -0.35160643  -0.35160643   0.35675197   0.35675197  -0.31933054  -0.31933054   0.30487637   0.30487637  -0.27521420  -0.27521420   0.24081358   0.24081358   0.18745368   0.18745368   0.20018273   0.20018273   0.17294858   0.17294858  -0.07308612  -0.07308612 
  7.17255836   0.44608247   0.44608247  -1.35232931  -1.35232931   0.28198253   0.28198253  -1.11748161  -1.11748161  -0.91532220  -0.91532220   0.67026073   0.67026073   0.52679339   0.52679339   0.23402184   0.23402184   0.15897683   0.15897683   0.13779836   0.13779836  -0.39667670  -0.39667670   0.35553533   0.35553533  -0.32075485  -0.32075485   0.31206967   0.31206967  -0.28294466  -0.28294466   0.23395132   0.23395132   0.16234004   0.16234004   0.18701605   0.18701605   0.14286875   0.14286875  -0.01506919  -0.01506919 
  7.17255791   0.49908561   0.49908561  -1.32301658  -1.32301658   0.19876797   0.19876797  -1.11779943  -1.11779943  -0.92912586  -0.92912586   0.68353191   0.68353191   0.47657700   0.47657700   0.30749340   0.30749340   0.23469603   0.23469603   0.21919558   0.21919558  -0.42565470  -0.42565470   0.33721396   0.33721396  -0.30408679  -0.30408679   0.29886916   0.29886916  -0.26948017  -0.26948017   0.20718149   0.20718149   0.11973274   0.11973274   0.15588951   0.15588951   0.09566220   0.09566220   0.04492175   0.04492175 
  7.17255745   0.55192024   0.55192024  -1.29193480  -1.29193480   0.11497464   0.11497464  -1.11210745  -1.11210745  -0.93513848  -0.93513848   0.68855185   0.68855185   0.41852248   0.41852248   0.37438362   0.37438362   0.30403136   0.30403136   0.29325423   0.29325423  -0.43737005  -0.43737005   0.30266949   0.30266949  -0.27026593  -0.27026593   0.26614355   0.26614355  -0.23583206  -0.23583206   0.16279174   0.16279174   0.06423157   0.06423157   0.10981744   0.10981744   0.03700321   0.03700321   0.09893765   0.09893765 
  7.17255700   0.60456872   0.60456872  -1.25912565  -1.25912565   0.03085550   0.03085550  -1.10043777  -1.10043777  -0.93330925  -0.93330925   0.68526240   0.68526240   0.35358484   0.35358484   0.43325870   0.43325870   0.36510449   0.36510449   0.35750269   0.35750269  -0.43135247  -0.43135247   0.25356403   0.25356403  -0.22119940  -0.22119940   0.21603716   0.21603716  -0.18452337  -0.18452337   0.10456823   0.10456823   0.00182484   0.00182484   0.05324700   0.05324700  -0.02606290  -0.02606290   0.13982418   0.13982418 
  7.17255655   0.65701347   0.65701347  -1.22463314  -1.22463314  -0.05333560  -0.05333560  -1.08285464  -1.08285464  -0.92365311  -0.92365311   0.67370572   0.67370572   0.28283230   0.28283230   0.48285641   0.48285641   0.41626160   0.41626160   0.40979750   0.40979750  -0.40785063  -0.40785063   0.19226019   0.19226019  -0.15965432  -0.15965432   0.15182935   0.15182935  -0.11939971  -0.11939971   0.03747267   0.03747267  -0.06075673  -0.06075673  -0.00837107  -0.00837107  -0.08596593  -0.08596593   0.16216931   0.16216931 
  7.17255610   0.70923698   0.70923698  -1.18850351  -1.18850351  -0.13734463  -0.13734463  -1.05945409  -1.05945409  -0.90625062  -0.90625062   0.65402369   0.65402369   0.20742868   0.20742868   0.52211320   0.52211320   0.45611819   0.45611819   0.44839489   0.44839489  -0.36782192  -0.36782192   0.12170742   0.12170742  -0.08910178  -0.08910178   0.07771991   0.07771991  -0.04534096  -0.04534096  -0.03278047  -0.03278047  -0.11676592  -0.11676592  -0.06910765  -0.06910765  -0.13551954  -0.13551954   0.16301971   0.16301971 
  7.17255565   0.76122181   0.76122181  -1.15078521  -1.15078521  -0.22091819  -0.22091819  -1.03036338  -1.03036338  -0.88124733  -0.88124733   0.62645618   0.62645618   0.12861432   0.12861432   0.55018697   0.55018697   0.48359656   0.48359656   0.47200891   0.47200891  -0.31289343  -0.31289343   0.04530011   0.04530011  -0.01352106  -0.01352106  -0.00144560  -0.00144560   0.03210434   0.03210434  -0.10021071  -0.10021071  -0.16016649  -0.16016649  -0.12312575  -0.12312575  -0.16878333  -0.16878333   0.14227106   0.14227106 
  7.17255520   0.81295060   0.81295060  -1.11152880  -1.11152880  -0.30380424  -0.30380424  -0.99574035  -0.99574035  -0.84885252  -0.84885252   0.59133816   0.59133816   0.04768562   0.04768562   0.56647515   0.56647515   0.49795489   0.49795489   0.47985430   0.47985430  -0.24529580  -0.24529580  -0.03328574  -0.03328574   0.06282484   0.06282484  -0.08049272  -0.08049272   0.10713471   0.10713471  -0.15908061  -0.15908061  -0.18628368  -0.18628368  -0.16524144  -0.16524144  -0.18177496  -0.18177496   0.10268075   0.10268075 
  7.17255475   0.86440608   0.86440608  -1.07078689  -1.07078689  -0.38575290  -0.38575290  -0.95577255  -0.95577255  -0.80933749  -0.80933749   0.54909557   0.54909557  -0.03402627  -0.03402627   0.57062764   0.57062764   0.49880734   0.49880734   0.47167260   0.47167260  -0.16777264  -0.16777264  -0.11026935  -0.11026935   0.13562957   0.13562957  -0.15425631  -0.15425631   0.17413033   0.17413033  -0.20438398  -0.20438398  -0.19230777  -0.19230777  -0.19142133  -0.19142133  -0.17294694  -0.17294694   0.04950149   0.04950149 
  7.17255430   0.91557107   0.91557107  -1.02861408  -1.02861408  -0.46651716  -0.46651716  -0.91067619  -0.91067619  -0.76303324  -0.76303324   0.50024021   0.50024021  -0.11517730  -0.11517730   0.56255430   0.56255430   0.48613438   0.48613438   0.44774064   0.44774064  -0.08346919  -0.08346919  -0.18194708  -0.18194708   0.20078643   0.20078643  -0.21791800  -0.21791800   0.22807395   0.22807395  -0.23227159  -0.23227159  -0.17759634  -0.17759634  -0.19916885  -0.19916885  -0.14337093  -0.14337093  -0.01021565  -0.01021565 
  7.17255385   0.96642850   0.96642850  -0.98506690  -0.98506690  -0.54585366  -0.54585366  -0.86069502  -0.86069502  -0.71032774  -0.71032774   0.44536351   0.44536351  -0.19443271  -0.19443271   0.54242695   0.54242695   0.46028321   0.46028321   0.40886117   0.40886117   0.00419529   0.00419529  -0.24487057  -0.24487057   0.25461994   0.25461994  -0.26732098  -0.26732098   0.26492663   0.26492663  -0.24037822  -0.24037822  -0.14374275  -0.14374275  -0.18776228  -0.18776228  -0.09660764  -0.09660764  -0.06855611  -0.06855611 
  7.17255340   1.01696138   1.01696138  -0.94020369  -0.94020369  -0.62352340  -0.62352340  -0.80609900  -0.80609900  -0.65166264  -0.65166264   0.38512938   0.38512938  -0.27048890  -0.27048890   0.51067569   0.51067569   0.42195829   0.42195829   0.35633599   0.35633599   0.09166624   0.09166624  -0.29601270  -0.29601270   0.29409319   0.29409319  -0.29924142  -0.29924142   0.28193017   0.28193017  -0.22802326  -0.22802326  -0.09440361  -0.09440361  -0.15832192  -0.15832192  -0.03827821  -0.03827821  -0.11779081  -0.11779081 
  7.17255295   1.06715285   1.06715285  -0.89408456  -0.89408456  -0.69929248  -0.69929248  -0.74718281  -0.74718281  -0.58752962  -0.58752962   0.32026617   0.32026617  -0.34209493  -0.34209493   0.46797971   0.46797971   0.37220210   0.37220210   0.29192229   0.29192229   0.17539785   0.17539785  -0.33291314  -0.33291314   0.31697921   0.31697921  -0.31159882  -0.31159882   0.27781353   0.27781353  -0.19626781  -0.19626781  -0.03490379  -0.03490379  -0.11370012  -0.11370012   0.02461151   0.02461151  -0.15140012  -0.15140012 
  7.17255249   1.11698614   1.11698614  -0.84677130  -0.84677130  -0.77293278  -0.77293278  -0.68426429  -0.68426429  -0.51846622  -0.51846622   0.25155787   0.25155787  -0.40807308  -0.40807308   0.41525278   0.41525278   0.31236682   0.31236682   0.21777392   0.21777392   0.25199689   0.25199689  -0.35379679  -0.35379679   0.32198652   0.32198652  -0.30359160  -0.30359160   0.25288783   0.25288783  -0.14782362  -0.14782362   0.02833826   0.02833826  -0.05820494  -0.05820494   0.08451242   0.08451242  -0.16493714  -0.16493714 
  7.17255204   1.16644463   1.16644463  -0.79832729  -0.79832729  -0.84422266  -0.84422266  -0.61768272  -0.61768272  -0.44505135  -0.44505135   0.17983463   0.17983463  -0.46733820  -0.46733820   0.35362365   0.35362365   0.24407756   0.24407756   0.13636933   0.13636933   0.31836014   0.31836014  -0.35765910  -0.35765910   0.30883211   0.30883211  -0.27574915  -0.27574915   0.20902285   0.20902285  -0.08682147  -0.08682147   0.08850285   0.08850285   0.00281578   0.00281578   0.13423833   0.13423833  -0.15661614  -0.15661614 
  7.17255159   1.21551181   1.21551181  -0.74881742  -0.74881742  -0.91294763  -0.91294763  -0.54779700  -0.54779700  -0.36790046  -0.36790046   0.10596274   0.10596274  -0.51891558  -0.51891558   0.28441196   0.28441196   0.16918821   0.16918821   0.05042876   0.05042876   0.37180016   0.37180016  -0.34431447  -0.34431447   0.27825736   0.27825736  -0.22989677  -0.22989677   0.14950679   0.14950679  -0.01845894  -0.01845894   0.13910450   0.13910450   0.06348975   0.06348975   0.16782805   0.16782805  -0.12754806  -0.12754806 
  7.17255114   1.26417129   1.26417129  -0.69830801  -0.69830801  -0.97890100  -0.97890100  -0.47498369  -0.47498369  -0.28766035  -0.28766035   0.03083416   0.03083416  -0.56195698  -0.56195698   0.20909989   0.20909989   0.08973117   0.08973117  -0.03717667  -0.03717667   0.41015409   0.41015409  -0.31440507  -0.31440507   0.23198627   0.23198627  -0.16903606  -0.16903606   0.07879974   0.07879974   0.05144238   0.05144238   0.17469102   0.17469102   0.11798530   0.11798530   0.18126007   0.18126007  -0.08159224  -0.08159224 
  7.17255069   1.31240685   1.31240685  -0.64686671  -0.64686671  -1.04188449  -1.04188449  -0.39963500  -0.39963500  -0.20500377  -0.20500377  -0.04464426  -0.04464426  -0.59575456  -0.59575456   0.12930050   0.12930050   0.00786212   0.00786212  -0.12352091  -0.12352091   0.43187122   0.43187122  -0.26937003  -0.26937003   0.17262829   0.17262829  -0.09714837  -0.09714837   0.00219948   0.00219948   0.11693271   0.11693271   0.19143097   0.19143097   0.16107196   0.16107196   0.17293397   0.17293397  -0.02484398  -0.02484398 
  7.17255024   1.36020237   1.36020237  -0.59456241  -0.59456241  -1.10170882  -1.10170882  -0.32215668  -0.32215668  -0.12062375  -0.12062375  -0.11956171  -0.11956171  -0.61975255  -0.61975255   0.04672313   0.04672313  -0.07419841  -0.07419841  -0.20572066  -0.20572066   0.43607563   0.43607563  -0.21137614  -0.21137614   0.10353112   0.10353112  -0.01893441  -0.01893441  -0.07455550  -0.07455550   0.17244046   0.17244046   0.18752616   0.18752616   0.18862239   0.18862239   0.14386115   0.14386115   0.03517386   0.03517386 
  7.17254979   1.40754192   1.40754192  -0.54146516  -0.54146516  -1.15819430  -1.15819430  -0.24296580  -0.24296580  -0.03522783  -0.03522783  -0.19301443  -0.19301443  -0.63355636  -0.63355636  -0.03686318  -0.03686318  -0.15422530  -0.15422530  -0.28103168  -0.28103168   0.42260160   0.42260160  -0.14321363  -0.14321363   0.02859191   0.02859191   0.06049314   0.06049314  -0.14571584  -0.14571584   0.21324625   0.21324625   0.16340483   0.16340483   0.19800778   0.19800778   0.09754195   0.09754195   0.09050815   0.09050815 
  7.17254934   1.45440969   1.45440969  -0.48764604  -0.48764604  -1.21117135  -1.21117135  -0.16248856  -0.16248856   0.05046792   0.05046792  -0.26411658  -0.26411658  -0.63693910  -0.63693910  -0.11966762  -0.11966762  -0.23004915  -0.23004915  -0.34694042  -0.34694042   0.39200004   0.39200004  -0.06816189  -0.06816189  -0.04796253  -0.04796253   0.13594388   0.13594388  -0.20595201  -0.20595201   0.23588416   0.23588416   0.12167469   0.12167469   0.18834863   0.18834863   0.03954424   0.03954424   0.13382940   0.13382940 
  7.17254889   1.50079004   1.50079004  -0.43317714  -0.43317714  -1.26048103  -1.26048103  -0.08115797  -0.08115797   0.13574484   0.13574484  -0.33201096  -0.33201096  -0.62984527  -0.62984527  -0.19991595  -0.19991595  -0.29961511  -0.29961511  -0.40124787  -0.40124787   0.34551606   0.34551606   0.01016829   0.01016829  -0.12181414  -0.12181414   0.20248880   0.20248880  -0.25075347  -0.25075347   0.23843611   0.23843611   0.06684101   0.06684101   0.16059716   0.16059716  -0.02316586  -0.02316586   0.15940257   0.15940257 
  7.17254844   1.54666750   1.54666750  -0.37813138  -0.37813138  -1.30597549  -1.30597549   0.00058850   0.00058850   0.21988778   0.21988778  -0.39587932  -0.39587932  -0.61239171  -0.61239171  -0.27588853  -0.27588853  -0.36103855  -0.36103855  -0.44214297  -0.44214297   0.28503824   0.28503824   0.08800840   0.08800840  -0.18879718  -0.18879718   0.25578234   0.25578234  -0.27676639  -0.27676639   0.22069436   0.22069436   0.00482019   0.00482019   0.11744345   0.11744345  -0.08306073  -0.08306073   0.16384632   0.16384632 
  7.17254799   1.59202675   1.59202675  -0.32258246  -0.32258246  -1.34751843  -1.34751843   0.08231124   0.08231124   0.30219105   0.30219105  -0.45495223  -0.45495223  -0.58486564  -0.58486564  -0.34595717  -0.34595717  -0.41265613  -0.41265613  -0.46826298  -0.46826298   0.21302194   0.21302194   0.16161359   0.16161359  -0.24513318  -0.24513318   0.29234613   0.29234613  -0.28204473  -0.28204473   0.18417841   0.18417841  -0.05769854  -0.05769854   0.06305470   0.06305470  -0.13295480  -0.13295480   0.14658010   0.14658010 
  7.17254753   1.63685267   1.63685267  -0.26660474  -0.26660474  -1.38498551  -1.38498551   0.16357088   0.16357088   0.38196436   0.38196436  -0.50851834  -0.50851834  -0.54771997  -0.54771997  -0.40862004  -0.40862004  -0.45307084  -0.45307084  -0.47873891  -0.47873891   0.13238959   0.13238959   0.22744277   0.22744277  -0.28764413  -0.28764413   0.30979604   0.30979604  -0.26619584  -0.26619584   0.13200484   0.13200484  -0.11397463  -0.11397463   0.00267287   0.00267287  -0.16686660  -0.16686660   0.10989997   0.10989997 
  7.17254708   1.68113030   1.68113030  -0.21027316  -0.21027316  -1.41826473  -1.41826473   0.24393066   0.24393066   0.45853857   0.45853857  -0.55593297  -0.55593297  -0.50156580  -0.50156580  -0.46253380  -0.46253380  -0.48118979  -0.48118979  -0.47322440  -0.47322440   0.04641212   0.04641212   0.28232899   0.28232899  -0.31393170  -0.31393170   0.30699759   0.30699759  -0.23040966  -0.23040966   0.06862135   0.06862135  -0.15794294  -0.15794294  -0.05789058  -0.05789058  -0.18073589  -0.18073589   0.05867326   0.05867326 
  7.17254663   1.72484486   1.72484486  -0.15366313  -0.15366313  -1.44725672  -1.44725672   0.32295876   0.32295876   0.53127138   0.53127138  -0.59662584  -0.59662584  -0.44716244  -0.44716244  -0.50654249  -0.50654249  -0.49625380  -0.49625380  -0.45190720  -0.45190720  -0.04142374  -0.04142374   0.32363181   0.32363181  -0.32251259  -0.32251259   0.28413978   0.28413978  -0.17736935  -0.17736935  -0.00057244  -0.00057244  -0.18486740  -0.18486740  -0.11281396  -0.11281396  -0.17290971  -0.17290971  -0.00030725  -0.00030725 
  7.17254618   1.76798177   1.76798177  -0.09685043  -0.09685043  -1.47187510  -1.47187510   0.40023062   0.40023062   0.59955264   0.59955264  -0.63010795  -0.63010795  -0.38540483  -0.38540483  -0.53970223  -0.53970223  -0.49785787  -0.49785787  -0.41550277  -0.41550277  -0.12755688  -0.12755688   0.34936431   0.34936431  -0.31290219  -0.31290219   0.24272227   0.24272227  -0.11105016  -0.11105016  -0.06968495  -0.06968495  -0.19185118  -0.19185118  -0.15682499  -0.15682499  -0.14433944  -0.14433944  -0.05922416  -0.05922416 
  7.17254573   1.81052665   1.81052665  -0.03991110  -0.03991110  -1.49204670  -1.49204670   0.47533125   0.47533125   0.66280950   0.66280950  -0.65597745  -0.65597745  -0.31730888  -0.31730888  -0.56130151  -0.56130151  -0.48596207  -0.48596207  -0.36523026  -0.36523026  -0.20849614  -0.20849614   0.35828868   0.35828868  -0.28564198  -0.28564198   0.18545701   0.18545701  -0.03642146  -0.03642146  -0.13283426  -0.13283426  -0.17814832  -0.17814832  -0.18570686  -0.18570686  -0.09846511  -0.09846511  -0.11027149  -0.11027149 
