 12.62595723  -0.44530620  -0.44530620   2.17774897   2.17774897   1.82467171   1.82467171   0.62303143   0.62303143  -0.15635972  -0.15635972  -0.85081184  -0.85081184  -0.86578819  -0.86578819   0.85257769   0.85257769   0.71885214   0.71885214   0.52994362   0.52994362   0.70717175   0.70717175   0.52649943   0.52649943   0.50968922   0.50968922   0.37160910   0.37160910   0.43169301   0.43169301   0.39248552   0.39248552   0.26409093   0.26409093   0.32137345   0.32137345   0.28790311   0.28790311   0.00490288   0.00490288   0.26086305   0.26086305  -0.25011197  -0.25011197  -0.04297086  -0.04297086  -0.11483416  -0.11483416 
 12.62594875  -0.37155484  -0.37155484   2.14123182   2.14123182   1.87933222   1.87933222   0.73298261   0.73298261  -0.02627828  -0.02627828  -0.74167531  -0.74167531  -0.82276238  -0.82276238   0.83057992   0.83057992   0.75614106   0.75614106   0.42619998   0.42619998   0.67707148   0.67707148   0.57291171   0.57291171   0.48137972   0.48137972   0.28633145   0.28633145   0.38798708   0.38798708   0.40363166   0.40363166   0.32280029   0.32280029   0.30328820   0.30328820   0.23906492   0.23906492   0.10904602   0.10904602   0.28222535   0.28222535  -0.19399412  -0.19399412   0.06032438   0.06032438  -0.01519524  -0.01519524 
 12.62594027  -0.29767976  -0.29767976   2.10184029   2.10184029   1.92831832   1.92831832   0.83898318   0.83898318   0.10401031   0.10401031  -0.62357495  -0.62357495  -0.76622647  -0.76622647   0.79073712   0.79073712   0.77294969   0.77294969   0.30822573   0.30822573   0.61957983   0.61957983   0.59172787   0.59172787   0.42589200   0.42589200   0.18230095   0.18230095   0.31521084   0.31521084   0.38032304   0.38032304   0.35044260   0.35044260   0.25250132   0.25250132   0.15845465   0.15845465   0.20002862   0.20002862   0.26234344   0.26234344  -0.10686616  -0.10686616   0.15211542   0.15211542   0.08746722   0.08746722 
 12.62593179  -0.22370573  -0.22370573   2.05962728   2.05962728   1.97148259   1.97148259   0.94046386   0.94046386   0.23341397   0.23341397  -0.49793999  -0.49793999  -0.69710937  -0.69710937   0.73390754   0.73390754   0.76881660   0.76881660   0.17996956   0.17996956   0.53703189   0.53703189   0.58204751   0.58204751   0.34637317   0.34637317   0.06633721   0.06633721   0.21883066   0.21883066   0.32456462   0.32456462   0.34437672   0.34437672   0.17450517   0.17450517   0.05681200   0.05681200   0.26695386   0.26695386   0.20412677   0.20412677  -0.00271206  -0.00271206   0.21492652   0.21492652   0.17199453   0.17199453 
 12.62592331  -0.14965755  -0.14965755   2.01464949   2.01464949   2.00869521   2.00869521   1.03687968   1.03687968   0.36084821   0.36084821  -0.36629069  -0.36629069  -0.61654657  -0.61654657   0.66131433   0.66131433   0.74384777   0.74384777   0.04572311   0.04572311   0.43277604   0.43277604   0.54434259   0.54434259   0.24732630   0.24732630  -0.05395900  -0.05395900   0.10608045   0.10608045   0.24113005   0.24113005   0.30520381   0.30520381   0.07772415   0.07772415  -0.05233166  -0.05233166   0.30181820   0.30181820   0.11608644   0.11608644   0.10177168   0.10177168   0.23680301   0.23680301   0.22098793   0.22098793 
 12.62591483  -0.07556006  -0.07556006   1.96696733   1.96696733   2.03984434   2.03984434   1.12771298   1.12771298   0.48524511   0.48524511  -0.23021996  -0.23021996  -0.52586150  -0.52586150   0.57451924   0.57451924   0.69871380   0.69871380  -0.09002256  -0.09002256   0.31103816   0.31103816   0.48043437   0.48043437   0.13435541   0.13435541  -0.17070398  -0.17070398  -0.01458132  -0.01458132   0.13715295   0.13715295   0.23670778   0.23670778  -0.02739524  -0.02739524  -0.15445461  -0.15445461   0.30046859   0.30046859   0.01109086   0.01109086   0.18985256   0.18985256   0.21358655   0.21358655   0.22438986   0.22438986 
 12.62590636  -0.00143810  -0.00143810   1.91664484   1.91664484   2.06483641   2.06483641   1.21247614   1.21247614   0.60556233   0.60556233  -0.09137408  -0.09137408  -0.42654374  -0.42654374   0.47538902   0.47538902   0.63463201   0.63463201  -0.22272727  -0.22272727   0.17675028   0.17675028   0.39340550   0.39340550   0.01384841   0.01384841  -0.27624774  -0.27624774  -0.13410613  -0.13410613   0.02151700   0.02151700   0.14548985   0.14548985  -0.12951197  -0.12951197  -0.23597697  -0.23597697   0.26309711   0.26309711  -0.09551509  -0.09551509   0.24744165   0.24744165   0.14970557   0.14970557   0.18154858   0.18154858 
 12.62589788   0.07268347   0.07268347   1.86374958   1.86374958   2.08359648   2.08359648   1.29071421   1.29071421   0.72079183   0.72079183   0.04856723   0.04856723  -0.32022462  -0.32022462   0.36605523   0.36605523   0.55333349   0.55333349  -0.34795356  -0.34795356   0.03535082   0.03535082   0.28745126   0.28745126  -0.10738411  -0.10738411  -0.36367529  -0.36367529  -0.24353399  -0.24353399  -0.09590306  -0.09590306   0.04033228   0.04033228  -0.21761403  -0.21761403  -0.28606647  -0.28606647   0.19421432   0.19421432  -0.18815273  -0.18815273   0.26534721   0.26534721   0.05733059   0.05733059   0.10134229   0.10134229 
 12.62588940   0.14677980   0.14677980   1.80835261   1.80835261   2.09606837   2.09606837   1.36200737   1.36200737   0.82996832   0.82996832   0.18791111   0.18791111  -0.20865038  -0.20865038   0.24886846   0.24886846   0.45701643   0.45701643  -0.46151506  -0.46151506  -0.10743567  -0.10743567   0.16767741   0.16767741  -0.22249379  -0.22249379  -0.42725968  -0.42725968  -0.33466510  -0.33466510  -0.20508470  -0.20508470  -0.06864706  -0.06864706  -0.28220596  -0.28220596  -0.29807777  -0.29807777   0.10210487   0.10210487  -0.25328613  -0.25328613   0.24074169   0.24074169  -0.04594451  -0.04594451   0.00033931   0.00033931 
 12.62588092   0.22082605   0.22082605   1.75052831   1.75052831   2.10221490   2.10221490   1.42597316   1.42597316   0.93217734   0.93217734   0.32497203   0.32497203  -0.09365350  -0.09365350   0.12634776   0.12634776   0.34828664   0.34828664  -0.55961643  -0.55961643  -0.24583030  -0.24583030   0.03985407   0.03985407  -0.32498135  -0.32498135  -0.46283717  -0.46283717  -0.40067430  -0.40067430  -0.29671306  -0.29671306  -0.17096828  -0.17096828  -0.31633219  -0.31633219  -0.27043409  -0.27043409  -0.00216886  -0.00216886  -0.28139996  -0.28139996   0.17760817   0.17760817  -0.14045346  -0.14045346  -0.10062441  -0.10062441 
