  0.00000000  -2.84862160   2.84862160   0.43721760  -0.43721760   0.27110899  -0.27110899  -1.11752588   1.11752588  -0.74311529   0.74311529  -0.32584798   0.32584798  -0.50534664   0.50534664   0.53713074  -0.53713074   0.49547529  -0.49547529   0.39905211  -0.39905211  -0.43331201   0.43331201   0.35838902  -0.35838902  -0.29367353   0.29367353   0.19725907  -0.19725907   0.07836836  -0.07836836   0.02049778  -0.02049778  -0.07587138   0.07587138  -0.04039669   0.04039669  -0.11920410   0.11920410   0.04764782  -0.04764782 
  0.00000000  -2.86137520   2.86137520   0.38214495  -0.38214495   0.35376597  -0.35376597  -1.12136216   1.12136216  -0.79190468   0.79190468  -0.39066803   0.39066803  -0.55088304   0.55088304   0.50356364  -0.50356364   0.50200124  -0.50200124   0.44134800  -0.44134800  -0.43860469   0.43860469   0.34956863  -0.34956863  -0.31668991   0.31668991   0.25249829  -0.25249829   0.14930487  -0.14930487   0.08929295  -0.08929295  -0.01401783   0.01401783   0.02252646  -0.02252646  -0.06448397   0.06448397  -0.01251095   0.01251095 
  0.00000000  -2.87317255   2.87317255   0.32656377  -0.32656377   0.43533487  -0.43533487  -1.11916860   1.11916860  -0.83405559   0.83405559  -0.45075523   0.45075523  -0.58735773   0.58735773   0.45920402  -0.45920402   0.49491366  -0.49491366   0.46889503  -0.46889503  -0.42611611   0.42611611   0.32393065  -0.32393065  -0.32184393   0.32184393   0.29122177  -0.29122177   0.20904842  -0.20904842   0.15045632  -0.15045632   0.04932532  -0.04932532   0.08320586  -0.08320586  -0.00205691   0.00205691  -0.07098877   0.07098877 
  0.00000000  -2.88400973   2.88400973   0.27054846  -0.27054846   0.51556989  -0.51556989  -1.11095850   1.11095850  -0.86921419   0.86921419  -0.50538597   0.50538597  -0.61417090   0.61417090   0.40500132  -0.40500132   0.47440836  -0.47440836   0.48077655  -0.48077655  -0.39635728   0.39635728   0.28270870  -0.28270870  -0.30884426   0.30884426   0.31090418  -0.31090418   0.25312537  -0.25312537   0.19878607  -0.19878607   0.10732830  -0.10732830   0.13581171  -0.13581171   0.06058171  -0.06058171  -0.12003848   0.12003848 
  0.00000000  -2.89388318   2.89388318   0.21417402  -0.21417402   0.59422929  -0.59422929  -1.09677751   1.09677751  -0.89708529   0.89708529  -0.55390271   0.55390271  -0.63088167   0.63088167   0.34211593  -0.34211593   0.44104488  -0.44104488   0.47659927  -0.47659927  -0.35053916   0.35053916   0.22788615  -0.22788615  -0.27842357   0.27842357   0.31026515  -0.31026515   0.27823622  -0.27823622   0.23017505  -0.23017505   0.15373945  -0.15373945   0.17529751  -0.17529751   0.11591537  -0.11591537  -0.15316505   0.15316505 
  0.00000000  -2.90278961   2.90278961   0.15751591  -0.15751591   0.67107615  -0.67107615  -1.07670339   1.07670339  -0.91743477   0.91743477  -0.59572186   0.59572186  -0.63721531   0.63721531   0.27189442  -0.27189442   0.39573128  -0.39573128   0.45650630  -0.45650630  -0.29052341   0.29052341   0.16210064  -0.16210064  -0.23229718   0.23229718   0.28935259  -0.28935259   0.28250251  -0.28250251   0.24195983  -0.24195983   0.18355910  -0.18355910   0.19788419  -0.19788419   0.15730837  -0.15730837  -0.16598570   0.16598570 
  0.00000000  -2.91072609   2.91072609   0.10064998  -0.10064998   0.74587909  -0.74587909  -1.05084554   1.05084554  -0.93009160   0.93009160  -0.63034083   0.63034083  -0.63306780   0.63306780   0.19584063  -0.19584063   0.33969942  -0.33969942   0.42117222  -0.42117222  -0.21874670   0.21874670   0.08851722  -0.08851722  -0.17306637   0.17306637   0.24953912  -0.24953912   0.26560741  -0.26560741   0.23314667  -0.23314667   0.19357809  -0.19357809   0.20142175  -0.20142175   0.17980158  -0.17980158  -0.15680967   0.15680967 
  0.00000000  -2.91769000   2.91769000   0.04365233  -0.04365233   0.81841294  -0.81841294  -1.01934444   1.01934444  -0.93494925   0.93494925  -0.65734403   0.65734403  -0.61850750   0.61850750   0.11558354  -0.11558354   0.27447144  -0.27447144   0.37178049  -0.37178049  -0.13812180   0.13812180   0.01067607  -0.01067607  -0.10407165   0.10407165   0.19343199  -0.19343199   0.22881923  -0.22881923   0.20449534  -0.20449534   0.18272320  -0.18272320   0.18559392  -0.18559392   0.18070656  -0.18070656  -0.12686126   0.12686126 
  0.00000000  -2.92367904   2.92367904  -0.01340075   0.01340075   0.88845944  -0.88845944  -0.98237087   0.98237087  -0.93196657   0.93196657  -0.67640790   0.67640790  -0.59377407   0.59377407   0.03284234  -0.03284234   0.20181844  -0.20181844   0.30998375  -0.30998375  -0.05191942   0.05191942  -0.06767785   0.06767785  -0.02920441   0.02920441   0.12470234  -0.12470234   0.17489619  -0.17489619   0.15845358  -0.15845358   0.15217205  -0.15217205   0.15194625  -0.15194625   0.15992693  -0.15992693  -0.08011644   0.08011644 
  0.00000000  -2.92869125   2.92869125  -0.07043290   0.07043290   0.95580789  -0.95580789  -0.94012499   0.94012499  -0.92116817   0.92116817  -0.68730477   0.68730477  -0.55927446   0.55927446  -0.05061042   0.05061042   0.12371237  -0.12371237   0.23784857  -0.23784857   0.03636455  -0.03636455  -0.14277494   0.14277494   0.04731261  -0.04731261   0.04784500  -0.04784500   0.10787964  -0.10787964   0.09894804  -0.09894804   0.10522540  -0.10522540   0.10373523  -0.10373523   0.11996840  -0.11996840  -0.02277502   0.02277502 
  0.00000000  -2.93272498   2.93272498  -0.12736779   0.12736779   1.02025577  -1.02025577  -0.89283525   0.89283525  -0.90264421   0.90264421  -0.68990557   0.68990557  -0.51557627   0.51557627  -0.13298675   0.13298675   0.04227254  -0.04227254   0.15778630  -0.15778630   0.12315076  -0.12315076  -0.21100232   0.21100232   0.12116345  -0.12116345  -0.03211545   0.03211545   0.03279115  -0.03279115   0.03104938  -0.03104938   0.04695049  -0.04695049   0.04561314  -0.04561314   0.06563668  -0.06563668   0.03756163  -0.03756163 
  0.00000000  -2.93577893   2.93577893  -0.18412924   0.18412924   1.08160938  -1.08160938  -0.84075719   0.84075719  -0.87654963   0.87654963  -0.68418137   0.68418137  -0.46339840   0.46339840  -0.21252154   0.21252154  -0.04029193   0.04029193   0.07247250  -0.07247250   0.20492153  -0.20492153  -0.26907767   0.26907767   0.18818242  -0.18818242  -0.10995322   0.10995322  -0.04474370   0.04474370  -0.03945982   0.03945982  -0.01636587   0.01636587  -0.01682088   0.01682088   0.00345950  -0.00345950   0.09289825  -0.09289825 
  0.00000000  -2.93785210   2.93785210  -0.24064128   0.24064128   1.13968440  -1.13968440  -0.78417198   0.78417198  -0.84310288   0.84310288  -0.67020371   0.67020371  -0.40359920   0.40359920  -0.28751044   0.28751044  -0.12174199   0.12174199  -0.01524248   0.01524248   0.27836343  -0.27836343  -0.31420710   0.31420710   0.24458904  -0.24458904  -0.18058276   0.18058276  -0.11891687   0.11891687  -0.10657754   0.10657754  -0.07789554   0.07789554  -0.07756018   0.07756018  -0.05909770   0.05909770   0.13590516  -0.13590516 
  0.00000000  -2.93894383   2.93894383  -0.29682831   0.29682831   1.19430643  -1.19430643  -0.72338499   0.72338499  -0.80258406   0.80258406  -0.64814365   0.64814365  -0.33716237   0.33716237  -0.35634630   0.35634630  -0.19986943   0.19986943  -0.10242876   0.10242876   0.34050156  -0.34050156  -0.34421959   0.34421959   0.28720130  -0.28720130  -0.23939111   0.23939111  -0.18417285   0.18417285  -0.16459322   0.16459322  -0.13100541   0.13100541  -0.13076852   0.13076852  -0.11452805   0.11452805   0.16088909  -0.16088909 
  0.00000000  -2.93905380   2.93905380  -0.35261515   0.35261515   1.24531155  -1.24531155  -0.65872409   0.65872409  -0.75533261   0.75533261  -0.61826978   0.61826978  -0.26518078   0.26518078  -0.41755367   0.41755367  -0.27255670   0.27255670  -0.18617476   0.18617476   0.38882004  -0.38882004  -0.35767141   0.35767141   0.31361516  -0.31361516  -0.28253909   0.28253909  -0.23562483   0.23562483  -0.20857360   0.20857360  -0.16997245   0.16997245  -0.17134082   0.17134082  -0.15618417   0.15618417   0.16454687  -0.16454687 
  0.00000000  -2.93818200   2.93818200  -0.40792715   0.40792715   1.29254679  -1.29254679  -0.59053791   0.59053791  -0.70174443   0.70174443  -0.58094484   0.58094484  -0.18883846   0.18883846  -0.46982038   0.46982038  -0.33783430   0.33783430  -0.26368445   0.26368445   0.42136387  -0.42136387  -0.35391557   0.35391557   0.32234019  -0.32234019  -0.30721201   0.30721201  -0.26942060   0.26942060  -0.23478229   0.23478229  -0.19060046   0.19060046  -0.19539297   0.19539297  -0.17907524   0.17907524   0.14640218  -0.14640218 
  0.00000000  -2.93632876   2.93632876  -0.46269031   0.46269031   1.33587060  -1.33587060  -0.51919391   0.51919391  -0.64226860   0.64226860  -0.53662140   0.53662140  -0.10939119   0.10939119  -0.51202574   0.51202574  -0.39393421   0.39393421  -0.33237069   0.33237069   0.43681803  -0.43681803  -0.33313296   0.33313296   0.31288367  -0.31288367  -0.31180326   0.31180326  -0.28303101   0.28303101  -0.24099710   0.24099710  -0.19067189   0.19067189  -0.20063364   0.20063364  -0.18046502   0.18046502   0.10886749  -0.10886749 
  0.00000000  -2.93349472   2.93349472  -0.51683139   0.51683139   1.37515324  -1.37515324  -0.44507647   0.44507647  -0.57740358   0.57740358  -0.48583630   0.48583630  -0.02814577   0.02814577  -0.54326450   0.54326450  -0.43933770   0.43933770  -0.38994160   0.38994160   0.43456063  -0.43456063  -0.29632361   0.29632361   0.28577839  -0.28577839  -0.29601889   0.29601889  -0.27543922   0.27543922  -0.22669854   0.22669854  -0.17018625   0.17018625  -0.18658255   0.18658255  -0.16019890   0.16019890   0.05692335  -0.05692335 
  0.00000000  -2.92968087   2.92968087  -0.57027794   0.57027794   1.41027722  -1.41027722  -0.36858477   0.36858477  -0.50769306   0.50769306  -0.42920424   0.42920424   0.05356142  -0.05356142  -0.56286628   0.56286628  -0.47281649   0.47281649  -0.43447701   0.43447701   0.41468792  -0.41468792  -0.24525860   0.24525860   0.24255267  -0.24255267  -0.26089645   0.26089645  -0.24721668   0.24721668  -0.19311316   0.19311316  -0.13135940   0.13135940  -0.15461437   0.15461437  -0.12072095   0.12072095  -0.00254247   0.00254247 
  0.00000000  -2.92488851   2.92488851  -0.62295849   0.62295849   1.44113761  -1.44113761  -0.29013066   0.29013066  -0.43372138   0.43372138  -0.36741023   0.36741023   0.13438645  -0.13438645  -0.57041001   0.57041001  -0.49346597   0.49346597  -0.46449254   0.46449254   0.37801021  -0.37801021  -0.18239480   0.18239480   0.18564416  -0.18564416  -0.20873681   0.20873681  -0.20048009   0.20048009  -0.14310838   0.14310838  -0.07838383   0.07838383  -0.10782428   0.10782428  -0.06677925   0.06677925  -0.06164835   0.06164835 
