  9.11792189   0.71122529   0.71122529   0.96729899   0.96729899  -1.75294449  -1.75294449   1.62061014   1.62061014  -0.66352532  -0.66352532  -0.51079185  -0.51079185  -0.15103012  -0.15103012   0.75237282   0.75237282  -0.72825058  -0.72825058   0.57134171   0.57134171   0.34148216   0.34148216   0.48593456   0.48593456  -0.34617908  -0.34617908   0.36069588   0.36069588   0.34494224   0.34494224  -0.31927770  -0.31927770  -0.25723057  -0.25723057  -0.18877441  -0.18877441   0.15772710   0.15772710   0.20819383   0.20819383   0.05341100   0.05341100   0.17335538   0.17335538  -0.18603503  -0.18603503 
  9.11794889   0.62931748   0.62931748   0.91005793   0.91005793  -1.72728739  -1.72728739   1.66184724   1.66184724  -0.74981044  -0.74981044  -0.60659385  -0.60659385  -0.24728103  -0.24728103   0.72129711   0.72129711  -0.74660543  -0.74660543   0.51273080   0.51273080   0.41104983   0.41104983   0.47957548   0.47957548  -0.28144812  -0.28144812   0.32023068   0.32023068   0.32012714   0.32012714  -0.31752222  -0.31752222  -0.27547676  -0.27547676  -0.23188000  -0.23188000   0.07744561   0.07744561   0.23917332   0.23917332  -0.03119456  -0.03119456   0.13179827   0.13179827  -0.16941264  -0.16941264 
  9.11797589   0.54719837   0.54719837   0.85159127   0.85159127  -1.69641006  -1.69641006   1.69417744   1.69417744  -0.82981141  -0.82981141  -0.69508085  -0.69508085  -0.33948206  -0.33948206   0.67476246   0.67476246  -0.74468596  -0.74468596   0.43700010   0.43700010   0.46399520   0.46399520   0.45015484   0.45015484  -0.20086653  -0.20086653   0.25879630   0.25879630   0.27128443   0.27128443  -0.28867598  -0.28867598  -0.26717388  -0.26717388  -0.24713260  -0.24713260  -0.01311600  -0.01311600   0.24431836   0.24431836  -0.11122763  -0.11122763   0.06913605   0.06913605  -0.12315497  -0.12315497 
  9.11800289   0.46489553   0.46489553   0.79197761   0.79197761  -1.66040523  -1.66040523   1.71742665   1.71742665  -0.90285734  -0.90285734  -0.77518431  -0.77518431  -0.42612139  -0.42612139   0.61376484   0.61376484  -0.72254299  -0.72254299   0.34668082   0.34668082   0.49817810   0.49817810   0.39908792   0.39908792  -0.10898894  -0.10898894   0.18042272   0.18042272   0.20209058   0.20209058  -0.23521361  -0.23521361  -0.23313398  -0.23313398  -0.23269686  -0.23269686  -0.10192032  -0.10192032   0.22307821   0.22307821  -0.17497608  -0.17497608  -0.00457639  -0.00457639  -0.05539591  -0.05539591 
  9.11802988   0.38243659   0.38243659   0.73129708   0.73129708  -1.61938112  -1.61938112   1.73146948   1.73146948  -0.96833561  -0.96833561  -0.84593679  -0.84593679  -0.50577836  -0.50577836   0.53961021   0.53961021  -0.68077655  -0.68077655   0.24479117   0.24479117   0.51221705   0.51221705   0.32883091   0.32883091  -0.01100525  -0.01100525   0.09024864   0.09024864   0.11774874   0.11774874  -0.16170884  -0.16170884  -0.17664836  -0.17664836  -0.19030393  -0.19030393  -0.17716539  -0.17716539   0.17775162   0.17775162  -0.21311198  -0.21311198  -0.07751800  -0.07751800   0.02197682   0.02197682 
  9.11805688   0.29984923   0.29984923   0.66963126   0.66963126  -1.57346112  -1.57346112   1.73622990   1.73622990  -1.02569703  -1.02569703  -0.90648364  -0.90648364  -0.57714669  -0.57714669   0.45388661   0.45388661  -0.62051962  -0.62051962   0.13473553   0.13473553   0.50554508   0.50554508   0.24276272   0.24276272   0.08755260   0.08755260  -0.00581543  -0.00581543   0.02459750   0.02459750  -0.07444316  -0.07444316  -0.10316935  -0.10316935  -0.12504386  -0.12504386  -0.22885314  -0.22885314   0.11323802   0.11323802  -0.22005650  -0.22005650  -0.13799723  -0.13799723   0.09540725   0.09540725 
  9.11808388   0.21716118   0.21716118   0.60706304   0.60706304  -1.52278344  -1.52278344   1.73168162   1.73168162  -1.07446047  -1.07446047  -0.95609335  -0.95609335  -0.63905595  -0.63905595   0.35843006   0.35843006  -0.54340741  -0.54340741   0.02019069   0.02019069   0.47843268   0.47843268   0.14502252   0.14502252   0.18112289   0.18112289  -0.10147459  -0.10147459  -0.07036549  -0.07036549   0.01913092   0.01913092  -0.01978402  -0.01978402  -0.04475443  -0.04475443  -0.25011786  -0.25011786   0.03650794   0.03650794  -0.19479601  -0.19479601  -0.17632611  -0.17632611   0.15204620   0.15204620 
  9.11811088   0.13440020   0.13440020   0.54367654   0.54367654  -1.46750065  -1.46750065   1.71784827   1.71784827  -1.11421686  -1.11421686  -0.99416638  -0.99416638  -0.69049073  -0.69049073   0.25528532   0.25528532  -0.45153297  -0.45153297  -0.09501699  -0.09501699   0.43197677   0.43197677   0.04031069   0.04031069   0.26442802   0.26442802  -0.19046202  -0.19046202  -0.16000916  -0.16000916   0.11102634   0.11102634   0.06546936   0.06546936   0.04092014   0.04092014  -0.23813819  -0.23813819  -0.04415015  -0.04415015  -0.14103006  -0.14103006  -0.18637203  -0.18637203   0.18199968   0.18199968 
  9.11813788   0.05159408   0.05159408   0.47955698   0.47955698  -1.40777927  -1.40777927   1.69480326   1.69480326  -1.14463262  -1.14463262  -1.02024236  -1.02024236  -0.73060730  -0.73060730   0.14666206   0.14666206  -0.34739037  -0.34739037  -0.20703941  -0.20703941   0.36805634   0.36805634  -0.06633729  -0.06633729   0.33277214   0.33277214  -0.26694956  -0.26694956  -0.23760458  -0.23760458   0.19340323   0.19340323   0.14437624   0.14437624   0.12168769   0.12168769  -0.19451143  -0.19451143  -0.12002516  -0.12002516  -0.06662955  -0.06662955  -0.16653903  -0.16653903   0.18005717   0.18005717 
  9.11816488  -0.03122938  -0.03122938   0.41479058   0.41479058  -1.34379923  -1.34379923   1.66266941   1.66266941  -1.16545250  -1.16545250  -1.03400575  -1.03400575  -0.75874747  -0.75874747   0.03488752   0.03488752  -0.23380702  -0.23380702  -0.31213523  -0.31213523   0.28925648   0.28925648  -0.16979290  -0.16979290   0.38230587   0.38230587  -0.32592939  -0.32592939  -0.29732998  -0.29732998   0.25923775   0.25923775   0.20933723   0.20933723   0.18784446   0.18784446  -0.12504060  -0.12504060  -0.18292414  -0.18292414   0.01751554   0.01751554  -0.12002128  -0.12002128   0.14659796   0.14659796 
  9.11819188  -0.11404239  -0.11404239   0.34946440   0.34946440  -1.27575334  -1.27575334   1.62161825   1.62161825  -1.17650168  -1.17650168  -1.03528954  -1.03528954  -0.77444936  -0.77444936  -0.07764337  -0.07764337  -0.11386689  -0.11386689  -0.40679485  -0.40679485   0.19876380   0.19876380  -0.26508126  -0.26508126   0.41024312   0.41024312  -0.36354195  -0.36354195  -0.33470759  -0.33470759   0.30292096   0.30292096   0.25410004   0.25410004   0.23144100   0.23144100  -0.03896253  -0.03896253  -0.22605705  -0.22605705   0.09909005   0.09909005  -0.05428869  -0.05428869   0.08751791   0.08751791 
  9.11821888  -0.19681712  -0.19681712   0.28366629   0.28366629  -1.20384672  -1.20384672   1.57186918   1.57186918  -1.17768725  -1.17768725  -1.02407739  -1.02407739  -0.77745498  -0.77745498  -0.18851926  -0.18851926   0.00917324   0.00917324  -0.48785760  -0.48785760   0.10023757   0.10023757  -0.34762037  -0.34762037   0.41501776   0.41501776  -0.37732843  -0.37732843  -0.34693931  -0.34693931   0.32073669   0.32073669   0.27436123   0.27436123   0.24723734   0.24723734   0.05228029   0.05228029  -0.24476963  -0.24476963   0.16615610   0.16615610   0.02011268   0.02011268   0.01319055   0.01319055 
  9.11824588  -0.27952580  -0.27952580   0.21748472   0.21748472  -1.12829618  -1.12829618   1.51368822   1.51368822  -1.16899902  -1.16899902  -1.00050375  -1.00050375  -0.76771450  -0.76771450  -0.29536410  -0.29536410   0.13197217   0.13197217  -0.55261727  -0.55261727  -0.00233822  -0.00233822  -0.41344138  -0.41344138   0.39637145   0.39637145  -0.36639159  -0.36639159  -0.33311623  -0.33311623   0.31117769   0.31117769   0.26817991   0.26817991   0.23333281   0.23333281   0.13656072   0.13656072  -0.23704574  -0.23704574   0.20890008   0.20890008   0.09125251   0.09125251  -0.06335433  -0.06335433 
  9.11827288  -0.36214066  -0.36214066   0.15100868   0.15100868  -1.04932954  -1.04932954   1.44738662   1.44738662  -1.15050955  -1.15050955  -0.96485230  -0.96485230  -0.74538706  -0.74538706  -0.39588800  -0.39588800   0.25119503   0.25119503  -0.59891248  -0.59891248  -0.10481600  -0.10481600  -0.45937948  -0.45937948   0.35536756   0.35536756  -0.33145408  -0.33145408  -0.29428608  -0.29428608   0.27507312   0.27507312   0.23616366   0.23616366   0.19139476   0.19139476   0.20267885   0.20267885  -0.20372447  -0.20372447   0.22106867   0.22106867   0.14772937   0.14772937  -0.12871478  -0.12871478 
  9.11829988  -0.44463396  -0.44463396   0.08432755   0.08432755  -0.96718498  -0.96718498   1.37331922   1.37331922  -1.12237359  -1.12237359  -0.91755253  -0.91755253  -0.71083815  -0.71083815  -0.48793638  -0.48793638   0.36360389   0.36360389  -0.62519879  -0.62519879  -0.20305229  -0.20305229  -0.48322605  -0.48322605   0.29433055   0.29433055  -0.27481075  -0.27481075  -0.23337392  -0.23337392   0.21551664   0.21551664   0.18140889   0.18140889   0.12645856   0.12645856   0.24185029   0.24185029  -0.14840908  -0.14840908   0.20088369   0.20088369   0.18049791   0.18049791  -0.17146320  -0.17146320 
  9.11832688  -0.52697800  -0.52697800   0.01753102   0.01753102  -0.88211030  -0.88211030   1.29188251   1.29188251  -1.08482679  -1.08482679  -0.85917453  -0.85917453  -0.66463367  -0.66463367  -0.56953609  -0.56953609   0.46614561   0.46614561  -0.63060021  -0.63060021  -0.29307527  -0.29307527  -0.48383485  -0.48383485   0.21671420   0.21671420  -0.20017786  -0.20017786  -0.15496170  -0.15496170   0.13760136   0.13760136   0.10920128   0.10920128   0.04632308   0.04632308   0.24887332   0.24887332  -0.07707731  -0.07707731   0.15130189   0.15130189   0.18431761   0.18431761  -0.18414428  -0.18414428 
  9.11835388  -0.60914515  -0.60914515  -0.04929110  -0.04929110  -0.79436217  -0.79436217   1.20351251   1.20351251  -1.03818367  -1.03818367  -0.79042217  -0.79042217  -0.60753060  -0.60753060  -0.63893772  -0.63893772   0.55603484   0.55603484  -0.61493845  -0.61493845  -0.37124532  -0.37124532  -0.46117712  -0.46117712   0.12690620   0.12690620  -0.11244932  -0.11244932  -0.06494368  -0.06494368   0.04798427   0.04798427   0.02650563   0.02650563  -0.03938599  -0.03938599   0.22281958   0.22281958   0.00256463   0.00256463   0.07958193   0.07958193   0.15859084   0.15859084  -0.16457522  -0.16457522 
  9.11838088  -0.69110780  -0.69110780  -0.11604894  -0.11604894  -0.70420537  -0.70420537   1.10868249   1.10868249  -0.98283506  -0.98283506  -0.71212457  -0.71212457  -0.54046467  -0.54046467  -0.69465313  -0.69465313   0.63082967   0.63082967  -0.57873874  -0.57873874  -0.43440218  -0.43440218  -0.41634293  -0.41634293   0.02998006   0.02998006  -0.01737576  -0.01737576   0.02991668   0.02991668  -0.04568254  -0.04568254  -0.05870598  -0.05870598  -0.12037234  -0.12037234   0.16715683   0.16715683   0.08191453   0.08191453  -0.00377836  -0.00377836   0.10745633   0.10745633  -0.11622129  -0.11622129 
  9.11840788  -0.77283845  -0.77283845  -0.18265271  -0.18265271  -0.61191198  -0.61191198   1.00790036   1.00790036  -0.91924476  -0.91924476  -0.62522613  -0.62522613  -0.46453497  -0.46453497  -0.73548734  -0.73548734   0.68849791   0.68849791  -0.52321225  -0.52321225  -0.47999277  -0.47999277  -0.35148875  -0.35148875  -0.06859146  -0.06859146   0.07881247   0.07881247   0.12249491   0.12249491  -0.13540520  -0.13540520  -0.13822272  -0.13822272  -0.18690597  -0.18690597   0.08928735   0.08928735   0.15240337   0.15240337  -0.08657853  -0.08657853   0.03912336   0.03912336  -0.04758230  -0.04758230 
  9.11843488  -0.85430966  -0.85430966  -0.24901286  -0.24901286  -0.51776057  -0.51776057   0.90170599   0.90170599  -0.84794570  -0.84794570  -0.53077512  -0.53077512  -0.38098596  -0.38098596  -0.76056415  -0.76056415   0.72747238   0.72747238  -0.45021558  -0.45021558  -0.50617430  -0.50617430  -0.26973371  -0.26973371  -0.16324535  -0.16324535   0.16981349   0.16981349   0.20584055   0.20584055  -0.21353036  -0.21353036  -0.20438616  -0.20438616  -0.23099214  -0.23099214  -0.00043640  -0.00043640   0.20642066   0.20642066  -0.15670114  -0.15670114  -0.03544618  -0.03544618   0.02930150   0.02930150 
  9.11846188  -0.93549407  -0.93549407  -0.31504012  -0.31504012  -0.42203534  -0.42203534   0.79066832   0.79066832  -0.76953544  -0.76953544  -0.42991105  -0.42991105  -0.29118709  -0.29118709  -0.76934498  -0.76934498   0.74669344   0.74669344  -0.36218864  -0.36218864  -0.51188883  -0.51188883  -0.17500960  -0.17500960  -0.24864236  -0.24864236   0.24966687   0.24966687   0.27369903   0.27369903  -0.27339797  -0.27339797  -0.25082788  -0.25082788  -0.24733210  -0.24733210  -0.09008814  -0.09008814   0.23813613   0.23813613  -0.20388512  -0.20388512  -0.10429629  -0.10429629   0.10096141   0.10096141 
  9.11848888  -1.01636444  -1.01636444  -0.38064569  -0.38064569  -0.32502527  -0.32502527   0.67538231   0.67538231  -0.68467120  -0.68467120  -0.32385092  -0.32385092  -0.19661030  -0.19661030  -0.76164037  -0.76164037   0.74563784   0.74563784  -0.26207313  -0.26207313  -0.49690602  -0.49690602  -0.07187176  -0.07187176  -0.31996811  -0.31996811   0.31314395   0.31314395   0.32098100   0.32098100  -0.30990904  -0.30990904  -0.27308246  -0.27308246  -0.23395986  -0.23395986  -0.16775301  -0.16775301   0.24412901   0.24412901  -0.22122725  -0.22122725  -0.15639378  -0.15639378   0.15485977   0.15485977 
  9.11851588  -1.09689360  -1.09689360  -0.44574132  -0.44574132  -0.22702327  -0.22702327   0.55646573   0.55646573  -0.59406431  -0.59406431  -0.21387452  -0.21387452  -0.09880596  -0.09880596  -0.73761414  -0.73761414   0.72433295   0.72433295  -0.15321421  -0.15321421  -0.46183235  -0.46183235   0.03471994   0.03471994  -0.37320456  -0.37320456   0.35609024   0.35609024   0.34414401   0.34414401  -0.31995995  -0.31995995  -0.26901683  -0.26901683  -0.19247882  -0.19247882  -0.22311110  -0.22311110   0.22375700   0.22375700  -0.20619214  -0.20619214  -0.18339633  -0.18339633   0.18158351   0.18158351 
  9.11854288  -1.17705452  -1.17705452  -0.51023947  -0.51023947  -0.12832527  -0.12832527   0.43455588   0.43455588  -0.49847426  -0.49847426  -0.10130900  -0.10130900   0.00062258   0.00062258  -0.69777987  -0.69777987   0.68335603   0.68335603  -0.03924877  -0.03924877  -0.40808663  -0.40808663   0.13963969   0.13963969  -0.40535632  -0.40535632   0.37569731   0.37569731   0.34145797   0.34145797  -0.30270626  -0.30270626  -0.23903468  -0.23903468  -0.12786944  -0.12786944  -0.24880872  -0.24880872   0.17922508   0.17922508  -0.16098292  -0.16098292  -0.18098836  -0.18098836   0.17648809   0.17648809 
  9.11856988  -1.25682029  -1.25682029  -0.57405337  -0.57405337  -0.02922931  -0.02922931   0.31030616   0.31030616  -0.39870237  -0.39870237   0.01248714   0.01248714   0.10004530   0.10004530  -0.64298991  -0.64298991   0.62381862   0.62381862   0.07601614   0.07601614  -0.33784259  -0.33784259   0.23784216   0.23784216  -0.41461922  -0.41461922   0.37068646   0.37068646   0.31313432   0.31313432  -0.25963360  -0.25963360  -0.18603646  -0.18603646  -0.04789132  -0.04789132  -0.24143524  -0.24143524   0.11534687   0.11534687  -0.09221837  -0.09221837  -0.14957072  -0.14957072   0.14050462   0.14050462 
  9.11859688  -1.33616412  -1.33616412  -0.63709718  -0.63709718   0.06996529   0.06996529   0.18438256   0.18438256  -0.29558501  -0.29558501   0.12614046   0.12614046   0.19783217   0.19783217  -0.57441718  -0.57441718   0.54733639   0.54733639   0.18873042   0.18873042  -0.25394097  -0.25394097   0.32460517   0.32460517  -0.40048150  -0.40048150   0.34139211   0.34139211   0.26130945   0.26130945  -0.19442982  -0.19442982  -0.11513876  -0.11513876   0.03784878   0.03784878  -0.20197577  -0.20197577   0.03902432   0.03902432  -0.00996394  -0.00996394  -0.09419408  -0.09419408   0.07997006   0.07997006 
  9.11862388  -1.41505939  -1.41505939  -0.69928610  -0.69928610   0.16895892   0.16895892   0.05746010   0.05746010  -0.18998664  -0.18998664   0.23827914   0.23827914   0.29237992   0.29237992  -0.49353004  -0.49353004   0.45598527   0.45598527   0.29512957   0.29512957  -0.15977461  -0.15977461   0.39575674   0.39575674  -0.36375212  -0.36375212   0.28973945   0.28973945   0.18988353   0.18988353  -0.11266921  -0.11266921  -0.03318038  -0.03318038   0.11905084   0.11905084  -0.13567956  -0.13567956  -0.04149805  -0.04149805   0.07374160   0.07374160  -0.02374694  -0.02374694   0.00551123   0.00551123 
  9.11865088  -1.49347961  -1.49347961  -0.76053647  -0.76053647   0.26745254   0.26745254  -0.06978078  -0.06978078  -0.08279253  -0.08279253   0.34754955   0.34754955   0.38213831   0.38213831  -0.40206082  -0.40206082   0.35224512   0.35224512   0.39166039   0.39166039  -0.05915127  -0.05915127   0.44787570   0.44787570  -0.30651446  -0.30651446   0.21911797   0.21911797   0.10422705   0.10422705  -0.02133595  -0.02133595   0.05193737   0.05193737   0.18595896   0.18595896  -0.05136166  -0.05136166  -0.11752377  -0.11752377   0.14664813   0.14664813   0.05047100   0.05047100  -0.06982069  -0.06982069 
  9.11867788  -1.57139844  -1.57139844  -0.82076589  -0.82076589   0.36514857   0.36514857  -0.19665788  -0.19665788   0.02509862   0.02509862   0.45263259   0.45263259   0.46563557   0.46563557  -0.30196877  -0.30196877   0.23893240   0.23893240   0.47509965   0.47509965   0.04386031   0.04386031   0.47845618   0.47845618  -0.23200814  -0.23200814   0.13415902   0.13415902   0.01077695   0.01077695   0.07177249   0.07177249   0.13201242   0.13201242   0.23053345   0.23053345   0.03976911   0.03976911  -0.18084357  -0.18084357   0.19808701   0.19808701   0.11656133   0.11656133  -0.13283773  -0.13283773 
  9.11870488  -1.64878972  -1.64878972  -0.87989333  -0.87989333   0.46175183   0.46175183  -0.32249091  -0.32249091   0.13278227   0.13278227   0.55225960   0.55225960   0.54150249   0.54150249  -0.19539807  -0.19539807   0.11912372   0.11912372   0.54266174   0.54266174   0.14509502   0.14509502   0.48602812   0.48602812  -0.14444565  -0.14444565   0.04043209   0.04043209  -0.08344706  -0.08344706   0.15871101   0.15871101   0.19933224   0.19933224   0.24741687   0.24741687   0.12560027   0.12560027  -0.22462189  -0.22462189   0.22053220   0.22053220   0.16393444   0.16393444  -0.17252390  -0.17252390 
  9.11873188  -1.72562748  -1.72562748  -0.93783923  -0.93783923   0.55697039   0.55697039  -0.44660509  -0.44660509   0.23935559   0.23935559   0.64522771   0.64522771   0.60849492   0.60849492  -0.08463189  -0.08463189  -0.00392770  -0.00392770   0.59209159   0.59209159   0.24045969   0.24045969   0.47022790   0.47022790  -0.04877424  -0.04877424  -0.05592033  -0.05592033  -0.17136980  -0.17136980   0.23206491   0.23206491   0.24741673   0.24741673   0.23457797   0.23457797   0.19472554   0.19472554  -0.24413476  -0.24413476   0.21070144   0.21070144   0.18500631   0.18500631  -0.18196083  -0.18196083 
  9.11875888  -1.80188591  -1.80188591  -0.99452565  -0.99452565   0.65051649   0.65051649  -0.56833484  -0.56833484   0.34392502   0.34392502   0.73041431   0.73041431   0.66551414   0.66551414   0.02795651   0.02795651  -0.12688038  -0.12688038   0.62174005   0.62174005   0.32609864   0.32609864   0.43181584   0.43181584   0.04960367   0.04960367  -0.14858524  -0.14858524  -0.24639190  -0.24639190   0.28558221   0.28558221   0.27164199   0.27164199   0.19355606   0.19355606   0.23796067   0.23796067  -0.23727955  -0.23727955   0.17003619   0.17003619   0.17641260   0.17641260  -0.15953383  -0.15953383 
  9.11878588  -1.87753942  -1.87753942  -1.04987630  -1.04987630   0.74210739   0.74210739  -0.68702728  -0.68702728   0.44561378   0.44561378   0.80679066   0.80679066   0.71162488   0.71162488   0.13995465   0.13995465  -0.24639528  -0.24639528   0.63061882   0.63061882   0.39854958   0.39854958   0.37263959   0.37263959   0.14513549   0.14513549  -0.23149281  -0.23149281  -0.30288516  -0.30288516   0.31470654   0.31470654   0.26968491   0.26968491   0.12927645   0.12927645   0.24956369   0.24956369  -0.20480156  -0.20480156   0.10449031   0.10449031   0.13954580   0.13954580  -0.10920797  -0.10920797 
  9.11881288  -1.95256260  -1.95256260  -1.10381670  -1.10381670   0.83146621   0.83146621  -0.80204578  -0.80204578   0.54356924   0.54356924   0.87343427   0.87343427   0.74607069   0.74607069   0.24896250   0.24896250  -0.35922653  -0.35922653   0.61843343   0.61843343   0.45488354   0.45488354   0.29554526   0.29554526   0.23243191   0.23243191  -0.29921396  -0.29921396  -0.33661473  -0.33661473   0.31696504   0.31696504   0.24174598   0.24174598   0.04945910   0.04945910   0.22799747   0.22799747  -0.15021297  -0.15021297   0.02365833   0.02365833   0.08032966   0.08032966  -0.03982716  -0.03982716 
  9.11883989  -2.02693026  -2.02693026  -1.15627428  -1.15627428   0.91832280   0.91832280  -0.91277334  -0.91277334   0.63697002   0.63697002   0.92954008   0.92954008   0.76828634   0.76828634   0.35264392   0.35264392  -0.46230956  -0.46230956   0.58559301   0.58559301   0.49282333   0.49282333   0.20424053   0.20424053   0.30657089   0.30657089  -0.34731585  -0.34731585  -0.34505660  -0.34505660   0.29217833   0.29217833   0.19052884   0.19052884  -0.03630857  -0.03630857   0.17613339   0.17613339  -0.07941305  -0.07941305  -0.06062900  -0.06062900   0.00826731   0.00826731   0.03644000   0.03644000 
