 -0.00000000  -4.25959011   4.25959011   1.09413402  -1.09413402  -0.55690428   0.55690428   1.54549279  -1.54549279   1.11909308  -1.11909308   0.86419621  -0.86419621  -0.36246446   0.36246446   0.73124497  -0.73124497  -0.71219386   0.71219386  -0.62165825   0.62165825  -0.14447595   0.14447595   0.37934500  -0.37934500  -0.40816133   0.40816133   0.29105411  -0.29105411  -0.17243846   0.17243846   0.02610909  -0.02610909  -0.09395158   0.09395158   0.21342050  -0.21342050  -0.08958568   0.08958568  -0.16192583   0.16192583   0.12863021  -0.12863021   0.09058176  -0.09058176  -0.16436023   0.16436023 
 -0.00000000  -4.28659117   4.28659117   1.14681228  -1.14681228  -0.46195075   0.46195075   1.48368867  -1.48368867   1.14808503  -1.14808503   0.92160486  -0.92160486  -0.44740095   0.44740095   0.68895256  -0.68895256  -0.74010313   0.74010313  -0.59050477   0.59050477  -0.23996009   0.23996009   0.43664765  -0.43664765  -0.41794511   0.41794511   0.34284926  -0.34284926  -0.24807388   0.24807388   0.11793309  -0.11793309  -0.00962237   0.00962237   0.15817920  -0.15817920  -0.16757853   0.16757853  -0.09320472   0.09320472   0.18694073  -0.18694073   0.01887215  -0.01887215  -0.11323644   0.11323644 
 -0.00000000  -4.31215311   4.31215311   1.19794985  -1.19794985  -0.36559190   0.36559190   1.41392447  -1.41392447   1.16745211  -1.16745211   0.96789365  -0.96789365  -0.52500612   0.52500612   0.63189344  -0.63189344  -0.74791527   0.74791527  -0.53963102   0.53963102  -0.32573872   0.32573872   0.47295164  -0.47295164  -0.40414035   0.40414035   0.37217044  -0.37217044  -0.30505394   0.30505394   0.19964930  -0.19964930   0.07559544  -0.07559544   0.08392880  -0.08392880  -0.22328774   0.22328774  -0.01443133   0.01443133   0.21788818  -0.21788818  -0.05582623   0.05582623  -0.04235350   0.04235350 
 -0.00000000  -4.33626733   4.33626733   1.24747792  -1.24747792  -0.26811865   0.26811865   1.33657360  -1.33657360   1.17703168  -1.17703168   1.00250309  -1.00250309  -0.59400733   0.59400733   0.56128915  -0.56128915  -0.73541683   0.73541683  -0.47073820   0.47073820  -0.39834388   0.39834388   0.48651166  -0.48651166  -0.36753732   0.36753732   0.37710235  -0.37710235  -0.33910728   0.33910728   0.26429054  -0.26429054   0.15349117  -0.15349117  -0.00041243   0.00041243  -0.24931295   0.24931295   0.06588560  -0.06588560   0.21694589  -0.21694589  -0.12153836   0.12153836   0.03585618  -0.03585618 
 -0.00000000  -4.35892575   4.35892575   1.29532983  -1.29532983  -0.16982532   0.16982532   1.25205016  -1.25205016   1.17674317  -1.17674317   1.02501463  -1.02501463  -0.65327293   0.65327293   0.47865160  -0.47865160  -0.70294593   0.70294593  -0.38612923   0.38612923  -0.45484037   0.45484037   0.47667614  -0.47667614  -0.31021234   0.31021234   0.35732794  -0.35732794  -0.34768563   0.34768563   0.30634994  -0.30634994   0.21656330  -0.21656330  -0.08471300   0.08471300  -0.24219999   0.24219999   0.13907226  -0.13907226   0.18425450  -0.18425450  -0.16773569   0.16773569   0.10769295  -0.10769295 
 -0.00000000  -4.38012076   4.38012076   1.34144118  -1.34144118  -0.07100872   0.07100872   1.16080676  -1.16080676   1.16658872  -1.16658872   1.03515571  -1.03515571  -0.70183086   0.70183086   0.38575067  -0.38575067  -0.65138310   0.65138310  -0.28863170   0.28863170  -0.49294443   0.49294443   0.44391857  -0.44391857  -0.23541008   0.23541008   0.31414885  -0.31414885  -0.33015452   0.33015452   0.32225010  -0.32225010   0.25874192  -0.25874192  -0.15884523   0.15884523  -0.20289936   0.20289936   0.19722651  -0.19722651   0.12460100  -0.12460100  -0.18702306   0.18702306   0.16058959  -0.16058959 
 -0.00000000  -4.39984523   4.39984523   1.38574991  -1.38574991   0.02803270  -0.02803270   1.06333208  -1.06333208   1.14665320  -1.14665320   1.03280307  -1.03280307  -0.73888453   0.73888453   0.28457631  -0.28457631  -0.58212738   0.58212738  -0.18150343   0.18150343  -0.51111602   0.51111602   0.38981469  -0.38981469  -0.14735984   0.14735984   0.25039971  -0.25039971  -0.28784014   0.28784014   0.31064735  -0.31064735   0.27597286  -0.27597286  -0.21390196   0.21390196  -0.13663922   0.13663922   0.23407104  -0.23407104   0.04671777  -0.04671777  -0.17632249   0.17632249   0.18530983  -0.18530983 
 -0.00000000  -4.41809255   4.41809255   1.42819637  -1.42819637   0.12699980  -0.12699980   0.96014822  -0.96014822   1.11710349  -1.11710349   1.01798425  -1.01798425  -0.76382596   0.76382596   0.17729590  -0.17729590  -0.49705842   0.49705842  -0.06832356   0.06832356  -0.50862108   0.50862108   0.31696670  -0.31696670  -0.05103646   0.05103646   0.17026202  -0.17026202  -0.22392904   0.22392904   0.27254530  -0.27254530   0.26660741  -0.26660741  -0.24326679   0.24326679  -0.05222986   0.05222986   0.24563100  -0.24563100  -0.03799573   0.03799573  -0.13736434   0.13736434   0.17756108  -0.17756108 
 -0.00000000  -4.43485659   4.43485659   1.46872342  -1.46872342   0.22559363  -0.22559363   0.85180795  -0.85180795   1.07818708  -1.07818708   0.99087723  -0.99087723  -0.77624570   0.77624570   0.06620787  -0.06620787  -0.39848542   0.39848542   0.04712697  -0.04712697  -0.48556118   0.48556118   0.22887812  -0.22887812   0.04812075  -0.04812075   0.07898993  -0.07898993  -0.14322821   0.14322821   0.21120801  -0.21120801   0.23155999  -0.23155999  -0.24340921   0.24340921   0.03910776  -0.03910776   0.23066282  -0.23066282  -0.11714140   0.11714140  -0.07640757   0.07640757   0.13873973  -0.13873973 
 -0.00000000  -4.45013173   4.45013173   1.50727651  -1.50727651   0.32351632  -0.32351632   0.73889176  -0.73889176   1.03022999  -1.03022999   0.95180835  -0.95180835  -0.77593959   0.77593959  -0.04630760   0.04630760  -0.28908443   0.28908443   0.16099178  -0.16099178  -0.44286941   0.44286941   0.12978525  -0.12978525   0.14451519  -0.14451519  -0.01743428   0.01743428  -0.05180345   0.05180345   0.13188041  -0.13188041   0.17421896  -0.17421896  -0.21430902   0.21430902   0.12523363  -0.12523363   0.19078793  -0.19078793  -0.17913708   0.17913708  -0.00323416   0.00323416   0.07567972  -0.07567972 
